,N2_0.5,N2_0.6,N2_0.7,N2_0.8,N2_0.9,N2_1.0,N2_1.1,N2_1.2,N2_1.3,N2_1.4,N2_1.5,N2_1.6,N2_1.7,N2_1.8,N2_1.9,N2_2.0,N2_2.2,N2_2.4,N2_2.6,N2_2.8,N2_3.0,N2_3.5,N2_4.0,F2_0.5,F2_0.6,F2_0.7,F2_0.8,F2_0.9,F2_1.0,F2_1.1,F2_1.2,F2_1.3,F2_1.4,F2_1.5,F2_1.6,F2_1.7,F2_1.8,F2_1.9,F2_2.0,F2_2.2,F2_2.4,F2_2.6,F2_2.8,F2_3.0,F2_3.5,F2_4.0,C2_0.5,C2_0.6,C2_0.7,C2_0.8,C2_0.9,C2_1.0,C2_1.1,C2_1.2,C2_1.3,C2_1.4,C2_1.5,C2_1.6,C2_1.7,C2_1.8,C2_1.9,C2_2.0,C2_2.2,C2_2.4,C2_2.6,C2_2.8,C2_3.0,C2_3.5,C2_4.0,H2_0.5,H2_0.6,H2_0.7,H2_0.8,H2_0.9,H2_1.0,H2_1.1,H2_1.2,H2_1.3,H2_1.4,H2_1.5,H2_1.6,H2_1.7,H2_1.8,H2_1.9,H2_2.0,H2_2.2,H2_2.4,H2_2.6,H2_2.8,H2_3.0,H2_3.5,H2_4.0,H6_0.5,H6_0.6,H6_0.7,H6_0.8,H6_0.9,H6_1.0,H6_1.1,H6_1.2,H6_1.3,H6_1.4,H6_1.5,H6_1.6,H6_1.7,H6_1.8,H6_1.9,H6_2.0,H6_2.2,H6_2.4,H6_2.6,H6_2.8,H6_3.0,H6_3.5,H6_4.0,H2O_0.5,H2O_0.6,H2O_0.7,H2O_0.8,H2O_0.9,H2O_1.0,H2O_1.1,H2O_1.2,H2O_1.3,H2O_1.4,H2O_1.5,H2O_1.6,H2O_1.7,H2O_1.8,H2O_1.9,H2O_2.0,H2O_2.2,H2O_2.4,H2O_2.6,H2O_2.8,H2O_3.0,H2O_3.5,H2O_4.0,N,C,O,F,H
eng_exx_HF,-14.665623590735331,-14.32333624524299,-13.98575617767324,-13.69684078131326,-13.45750245095203,-13.260056935297404,-13.096233947642764,-12.959109501339103,-12.843340234498852,-12.74486998358457,-12.660692370112182,-12.588576995928895,-12.526764605586209,-12.47377738053078,-12.428338281044667,-12.389331219843614,-12.326852032536387,-12.280070401380828,-12.244466862469016,-12.216858246080097,-12.195010440094695,-12.156389840232633,-12.130681817943724,-21.64412899431212,-21.282978730205343,-20.984643380855672,-20.73071178040476,-20.517564759376544,-20.341664872910258,-20.19755968254809,-20.07998918280181,-19.98473501532852,-19.908196956081206,-19.847122224956784,-19.798573178154264,-19.759996648023005,-19.72926745039333,-19.70467405654526,-19.68487513520002,-19.655692954812245,-19.635885664218026,-19.62196633361065,-19.61182761765292,-19.604161348338465,-19.59099838345633,-19.582067479612313,-11.150697645103559,-11.032459625312557,-10.849893678664142,-10.636117907730215,-10.461003952532645,-10.307147681093939,-10.177213947137341,-10.069496731373,-9.981585029270143,-9.911002073028607,-10.048464948924037,-9.993823904415304,-9.94550907524559,-9.9027118642273,-9.864806118015078,-9.831265143881899,-9.775438176111074,-9.731923379039284,-9.697954478527528,-9.671297524228073,-9.650216962801537,-9.614003331633558,-9.591919427717636,-0.7553076934141681,-0.7111285166237902,-0.6722988835514287,-0.6380679856664419,-0.6077717742078667,-0.580849238682925,-0.5568350630677857,-0.535346320695135,-0.516064969070465,-0.4987281275370195,-0.48311029073432105,-0.46902644113862074,-0.45631405583215834,-0.4448327464905673,-0.43445932631306156,-0.42508481048399716,-0.408953917656744,-0.3957735363396608,-0.38498707920490627,-0.3761396213804765,-0.3688568359540497,-0.3556161366930388,-0.3468860456830487,-2.6483042809913364,-2.4461349493954905,-2.2704009490902473,-2.118645254081994,-1.9875629520315772,-1.8739538784677783,-1.7750630285484776,-1.688581755019508,-1.6126256312988307,-1.5456570907300193,-1.486420571303738,-1.4338870701008093,-1.3872055840014075,-1.3456620528078658,-1.3086505995439803,-1.2756466047804234,-1.2199297620690113,-1.1755376267764936,-1.1401398824143654,-1.1118803940569186,-1.089280774218717,-1.0501944629158213,-1.0260847459851796,-9.704343290297384,-9.470948668229358,-9.278639684646958,-9.120448558493399,-8.989518849709258,-8.880075658070217,-8.787569008217327,-8.708541479667865,-8.64047940100971,-8.581555126260081,-8.530368515138807,-8.485789031697928,-8.44687746374862,-8.412834546299473,-8.382994990093879,-8.356789072357213,-8.313409686108908,-8.279595439368213,-8.253051687205842,-8.232055666194949,-8.3943179542523,-8.315724434780945,-8.261218659098091,-6.583926799185035,-5.06021763468639,-8.186049315080952,-10.005117671766895,-0.3084183969446408
eng_nuc,51.85936667016001,43.2161388918,37.042404764400004,32.41210416885001,28.810759261199998,25.929683335080004,23.572439395527272,21.6080694459,19.945910257753848,18.521202382200002,17.28645555672,16.206052084425004,15.252754902988238,14.405379630599999,13.647201755305264,12.964841667540002,11.786219697763636,10.80403472295,9.972955128876924,9.260601191100001,8.64322777836,7.4084809528800015,6.482420833770001,85.72670816904001,71.43892347420001,61.233362977885726,53.57919260564999,47.6259489828,42.863354084520005,38.96668553138181,35.719461737100005,32.971810834246156,30.616681488942863,28.57556938968,26.789596302824997,25.213737696776473,23.8129744914,22.55966004448421,21.431677042260002,19.483342765690907,17.859730868550002,16.485905417123078,15.308340744471431,14.28778469484,12.246672595577143,10.715838521130001,38.100759186240005,31.7506326552,27.214827990171436,23.8129744914,21.1670884368,19.050379593120002,17.31852690283636,15.8753163276,14.654138148553848,13.607413995085718,12.700253062080002,11.9064872457,11.206105643011766,10.5835442184,10.026515575326316,9.525189796560001,8.65926345141818,7.9376581638,7.327069074276924,6.803706997542859,6.350126531040001,5.442965598034286,4.762594898280001,1.05835442184,0.8819620182000001,0.7559674441714287,0.66147151365,0.5879746788,0.52917721092,0.4810701917454545,0.44098100910000004,0.40705939301538463,0.37798372208571435,0.35278480728,0.330735756825,0.3112807123058824,0.2939873394,0.27851432153684214,0.26458860546,0.24053509587272726,0.22049050455000002,0.20352969650769231,0.18899186104285717,0.17639240364,0.15119348883428574,0.13229430273,11.603905425884136,9.669921188236772,8.288503875631521,7.252440891177581,6.446614125491183,5.801952712942068,5.2745024663109685,4.834960594118386,4.463040548416972,4.144251937815761,3.867968475294709,3.6262204455887903,3.412913360554157,3.2233070627455915,3.0536593226010864,2.900976356471034,2.6372512331554843,2.417480297059193,2.231520274208486,2.0721259689078804,1.9339842376473546,1.657700775126304,1.450488178235517,17.60293113745093,14.669109281209106,12.57352224103638,11.00183196090683,9.779406187472738,8.801465568725465,8.001332335204967,7.334554640604553,6.77035812978882,6.28676112051819,5.867643712483642,5.500915980453415,5.177332687485567,4.889703093736369,4.632350299329192,4.400732784362733,4.000666167602484,3.6672773203022766,3.38517906489441,3.143380560259095,2.933821856241821,2.514704448207276,2.2003663921813663,0.0,0.0,0.0,0.0,0.0
eng_hcore,-237.42647142515813,-227.0174820640263,-218.09193200764946,-210.593124909742,-204.29845127207093,-198.9921772664576,-194.4929865498107,-190.65374490184576,-187.35579751533814,-184.50262718840304,-182.0156673446915,-179.8314872384361,-177.89938994440118,-176.17903920950877,-174.63824929992828,-173.25109501194052,-170.85677848037702,-168.8664369143831,-167.18843776050934,-165.75623613278597,-164.52034831155748,-162.06445675337085,-160.23435473701252,-422.7474868166142,-406.1818255543865,-392.2947451341055,-380.555571915102,-370.63350649985074,-362.2397926233207,-355.10758188940554,-349.00382772159725,-343.73745427149214,-339.15736383462666,-335.14525915311447,-331.6077374399275,-328.47008879495723,-325.67180954760397,-323.1633921363482,-320.90406325493933,-317.00259430690767,-313.7570590371516,-311.0174827236654,-308.6749436044905,-306.64887949612057,-302.60426326459526,-299.5711501813189,-163.6475710037003,-157.75470892292904,-152.09152537246257,-146.9648633513774,-142.1384851473686,-138.47195748508506,-135.27997230294983,-132.50131419391724,-130.07802725397795,-127.95910579691684,-126.12984719472948,-124.57175572484041,-123.18525645364981,-121.94418773123721,-120.82703733132328,-119.8162578136024,-118.05917916329187,-116.5861604860052,-115.33626432626484,-114.26475650415072,-113.33777221449198,-111.49450472453339,-110.12612431660854,-2.877977727672083,-2.708835701989179,-2.5603287650015667,-2.4295746064424715,-2.3139822755587547,-2.211344181249356,-2.119817413649967,-2.037874809676612,-1.9642479536847848,-1.8978818062651437,-1.8378890405463004,-1.7835257161971148,-1.7341569711658953,-1.6892392898127135,-1.6483034195804989,-1.6109414038850391,-1.5455522213378787,-1.4906801912835788,-1.444420107111294,-1.4052408290433205,-1.3719031827046795,-1.3079210766607687,-1.2630719840750424,-22.267638823943773,-20.164790318707585,-18.425259046336052,-16.968650707362336,-15.73472896356597,-14.678235674813777,-13.764957586932026,-12.968679107951647,-12.269105710559586,-11.650320525124997,-11.099697560210858,-10.607105839846424,-10.164315655169974,-9.764567484527122,-9.402268851899654,-9.072750709810872,-8.496998423732812,-8.012424740749827,-7.600629661288939,-7.247741469625151,-6.943115916279132,-6.341725473936856,-5.901221584075219,-135.25344654345096,-131.58153225399155,-128.59421161210906,-126.14014701401753,-124.10062302935457,-122.38422084535634,-120.92140604203372,-119.66019045238633,-118.56204172319468,-117.5982219071229,-116.7468070295823,-115.99053681534241,-115.31548954294823,-114.71022201242617,-114.16528093707613,-113.6727830299371,-112.81954645853969,-112.1086662086659,-111.50957334537233,-110.99937666815336,-112.75972463425555,-111.65310446564376,-110.84784654099283,-73.95137186048198,-50.47779557481941,-103.23209194978719,-139.17824512550698,-0.4996020583140237
eng_j,96.67636921410534,91.79056286745207,87.25228142012404,83.37041653289295,80.10366023298185,77.35705987316742,75.03935111652568,73.07318239249152,71.39491800362411,69.95187062669416,68.70076571894792,67.6067954952416,66.64250553212341,65.78642924809255,65.02172968678586,64.33501468800263,63.15403613899649,62.17703133814948,61.356995857187826,60.65982900931573,60.060185073570445,58.87284307973896,57.98908146702231,167.80314883844102,161.32896813740268,155.38285833030918,150.00947338175104,145.27955071459255,141.18588877650313,137.66271352988184,134.62463418337884,131.99121050775412,129.69497447422987,127.68136838763412,125.90613733880072,124.33303526867729,122.93213238012552,121.67856980326135,120.5516956955541,118.61144852741964,117.00338768024578,115.65018583391522,114.4957514380291,113.498746893913,111.50918521197391,110.01392927472064,65.57569221327893,64.4670111968187,61.88416087174957,59.22399220892636,56.39961049164134,54.47884602959964,52.786664384783755,51.30919877338915,50.02323967140563,48.90468169678678,48.05035002635956,47.257425919474684,46.55361921308542,45.924657480505466,45.35898996425416,44.84740304795401,43.95856134465403,43.2145548990196,42.5850841883917,42.04762774393377,41.58484412593115,40.67225454420124,40.00207744207999,1.5106153868283358,1.422257033247579,1.344597767102857,1.2761359713328837,1.2155435484157333,1.1616984773658507,1.1136701261355713,1.0706926413902702,1.0321299381409297,0.9974562550740395,0.9662205814686419,0.9380528822772418,0.9126281116643162,0.8896654929811351,0.8689186526261232,0.8501696209679941,0.817907835313488,0.7915470726793215,0.7699741584098123,0.7522792427609528,0.7377136719080996,0.7112322733860773,0.6937720913660973,11.230232852018082,10.23690460633059,9.385107518393955,8.657437563088449,8.033845527254867,7.49629381063127,7.029868598210692,6.622472889015202,6.264428649650084,5.947971125167035,5.666847234303683,5.415983987538509,5.191217148879847,4.989088607637758,4.806713175469112,4.641655425761547,4.355622195958289,4.11780243468575,3.9182803862423943,3.749501685873279,3.6056647860535813,3.327178756978187,3.126857966602806,52.788955120180994,50.9602845829668,49.47428878413178,48.25967407875736,47.25481818277396,46.410657621958556,45.68979628765799,45.06506100815506,44.51739866351055,44.03349844062356,43.60368021937381,43.22041772800194,42.87755807340324,42.569886327974196,42.29299434696735,42.043106931087884,41.61171731110655,41.25467667016996,40.95617797165453,40.70410494779908,43.226440829946085,42.53197350596042,42.042112820026304,26.135430045241385,17.84860626391621,36.605717796202704,49.77474501231405,0.3084183969446408
eng_noxc,-88.89073554089279,-92.01078030477423,-93.79724582312542,-94.81060420799905,-95.38403177788909,-95.70543405821017,-95.88119603775773,-95.97249306345422,-96.01496925396019,-96.02955417950889,-96.02844606902359,-96.01863965876949,-96.00412950928953,-95.98723033081622,-95.96931785783714,-95.95123865639788,-95.91652264361689,-95.8853708532836,-95.8584867744446,-95.83580593237025,-95.81693545962705,-95.78313272075187,-95.76285243622021,-169.21762980913314,-173.41393394278379,-175.67852382591056,-176.96690592770096,-177.72800680245817,-178.19054976229756,-178.47818282814188,-178.6597318011184,-178.7744329294919,-178.84570787145395,-178.88832137580033,-178.91200379830184,-178.92331582950345,-178.92670267607846,-178.92516228860265,-178.92069051712525,-178.90780301379712,-178.89394048835578,-178.88139147262712,-178.87085142198998,-178.86234790736756,-178.8484054570442,-178.84138238546825,-59.97111960418138,-61.53706507091033,-62.992536510541555,-63.92789665105104,-64.57178621892727,-64.94273186236542,-65.1747810153297,-65.31679909292808,-65.40064943401848,-65.44701010504434,-65.37924410628992,-65.40784255966574,-65.42553159755263,-65.43598603233175,-65.44153179174282,-65.44366496908839,-65.44135436721966,-65.4339474231856,-65.42411106359623,-65.41342176267409,-65.40280155752083,-65.37928458229786,-65.36145197624856,-0.30900791900374713,-0.4046166505415998,-0.45976355372728106,-0.49196712145958776,-0.5104640483430214,-0.5204684929635053,-0.5250770957689412,-0.5262011591863416,-0.5250586225284706,-0.5224418291053899,-0.5188836517976586,-0.5147370770948729,-0.5102481471956968,-0.5055864574315784,-0.5008704454175334,-0.4961831774570451,-0.4871092901516635,-0.47864261405425723,-0.4709162521937895,-0.4639697252395105,-0.45779710715657995,-0.4454953144404058,-0.437005589978945,0.5664994539584445,-0.2579645241402222,-0.7516476523105755,-1.058772253096306,-1.2542693108199199,-1.379989151240439,-1.460586522410365,-1.5112456248180601,-1.5416365124925306,-1.558097462142201,-1.5648818506124655,-1.564901406719124,-1.5601851457359697,-1.5521718141437724,-1.541896353829455,-1.5301189275782914,-1.5041249946190387,-1.4771420090048846,-1.4508290008380587,-1.4261138148439918,-1.4034668925781961,-1.3568459418323653,-1.3238754392368959,-64.86156028581905,-65.95213838981564,-66.5464005869409,-66.87864097435335,-67.06639865910788,-67.17209765467231,-67.23027741917076,-67.26057480362672,-67.27428492989532,-67.27796234598115,-67.27548309772484,-67.26920310688706,-67.26059878205942,-67.25063259071561,-67.2399362907796,-67.22894331448649,-67.20716297983066,-67.18671221819366,-67.16821630882339,-67.15189116009519,-66.59946194806764,-66.60642651147606,-66.60536732878516,-47.8159418152406,-32.6291893109032,-66.62637415358449,-89.40350011319293,-0.19118366136938292
eng_purexc_LDA_X,-13.389791617177446,-13.023492915555135,-12.683741765736112,-12.404604837049929,-12.182197641853971,-12.006421061585502,-11.867704392262937,-11.758228208324393,-11.671814050209363,-11.603520145090751,-11.549444684267613,-11.506583693579131,-11.472639165291916,-11.445839056731542,-11.424800513876619,-11.408422780958709,-11.386252275058997,-11.373976961514437,-11.368015834177461,-11.366020275761429,-11.366418973033749,-11.371995675098013,-11.37871740940605,-19.964648913248695,-19.559781910716254,-19.234030484134646,-18.967386395197934,-18.752187485360956,-18.581746621335938,-18.4482728905189,-18.344261772172274,-18.263537052122757,-18.201229431332184,-18.153491313611042,-18.11722680148198,-18.089936917086035,-18.069617293308973,-18.054670095526742,-18.04385693897219,-18.0309699535835,-18.025453715291306,-18.023996870237422,-18.024656186287167,-18.026292781590662,-18.031056457275724,-18.034545886601123,-10.091344534890588,-10.075259763052312,-9.877921633310727,-9.666441482073616,-9.468112009028598,-9.32675872690627,-9.207686806608473,-9.109397890166889,-9.029372186493294,-8.965023881253149,-8.987563936709044,-8.94627852711117,-8.911760398203434,-8.88278213739963,-8.858390761766387,-8.837843986332917,-8.80604801564009,-8.783860001467406,-8.768747605754317,-8.758799544807427,-8.752577577828207,-8.746969689430717,-8.748239081249704,-0.6486543914473151,-0.6114215629670123,-0.5791652334020613,-0.5511718806081464,-0.5268257021370657,-0.5056119119495035,-0.4871054719056848,-0.4709564398385231,-0.45687250000557433,-0.4446095721603441,-0.43395436901320983,-0.42472942390725155,-0.41677493395101545,-0.40994994943841,-0.40412829286083707,-0.3991961392095249,-0.3915990784618509,-0.3864491726447038,-0.38315531852358303,-0.38124525145119637,-0.3803408334137066,-0.3806932904229131,-0.3825894731135788,-2.4004918387551375,-2.2093191609241947,-2.0471497741761624,-1.9098538878041618,-1.7933329637329944,-1.6940378837710666,-1.609082324377693,-1.5361363939926234,-1.473338717270945,-1.4191931801624582,-1.372487897579569,-1.3322315614643951,-1.2976013713361054,-1.2679015684329409,-1.2425359942980712,-1.2209824400243507,-1.1875574598833456,-1.1645597189492816,-1.1495235120952976,-1.1404553167010318,-1.135769354750134,-1.1355969169006692,-1.1424249102519313,-8.815391810094845,-8.596225625364166,-8.420779282713823,-8.280306029788063,-8.16718072591124,-8.075320684436033,-8.000042352249771,-7.937809888044761,-7.886009181780641,-7.842704408496736,-7.806426912665843,-7.776031901927856,-7.750606149477479,-7.729397124841686,-7.71178787806199,-7.6972536948635,-7.675679436694182,-7.661769092840753,-7.653337384226066,-7.648731123771825,-7.699027995351055,-7.649706554371066,-7.620657943627546,-5.889533193567971,-4.480623915278663,-7.368820364256111,-9.069390934207973,-0.2649943734421849
eng_purexc_LDA_C_VWN_3,-1.002868067824315,-0.9908275688688246,-0.9789332432955521,-0.9684977734581315,-0.9595782793991003,-0.9520115096592578,-0.9456072867711582,-0.940192392372071,-0.9356195875920461,-0.9317632455838489,-0.928517057719259,-0.9257916891409608,-0.9235114585722595,-0.9216113060907569,-0.9200350609946792,-0.9187341295201161,-0.9167959563942272,-0.9155255214556135,-0.9147236157082652,-0.9142505937608035,-0.9140053119055114,-0.913956191568686,-0.9142428398114846,-1.3487012428451786,-1.3436746045039112,-1.3374094329493111,-1.3304402368989163,-1.3235909847137481,-1.31737078626888,-1.3119697069067344,-1.3074017432806695,-1.3036055410121197,-1.3004901951186996,-1.2979579976144504,-1.295915188868436,-1.2942777775195997,-1.2929733587872705,-1.2919401695115074,-1.2911276380384322,-1.290009329557806,-1.2893678684950673,-1.2890316463142732,-1.2888880237159377,-1.288861223281991,-1.2890089490267016,-1.2892011955552034,-0.8191211867066802,-0.8161858241781881,-0.8085275876317645,-0.7994757127103613,-0.7909489662546527,-0.7841798163244857,-0.7781400471245994,-0.7728438751839752,-0.7682553285936291,-0.7643199118322839,-0.7648031358282733,-0.7622123518987508,-0.7599306920466815,-0.757920199998755,-0.756149960223636,-0.7545942283168601,-0.7520399305019572,-0.7501059721999006,-0.7486661195089723,-0.7476138972600826,-0.7468618508288779,-0.7458783861790519,-0.7456363137213906,-0.10004981077782535,-0.0976902911929465,-0.09553988005102516,-0.09358493435823775,-0.09181035092122983,-0.09020152840047513,-0.08874506264329607,-0.08742906237118528,-0.08624266444177373,-0.08517623023630022,-0.08422050214243411,-0.08336744116180426,-0.08260917242677851,-0.08193828355856148,-0.0813477136182057,-0.08083071216831977,-0.0799921241954481,-0.07937528302026296,-0.0789370841430238,-0.0786406254898668,-0.07845458062907576,-0.07831279130505364,-0.07841180657048667,-0.3296202252559214,-0.3196093704472729,-0.3102685257172651,-0.3017132157362461,-0.2939444980687004,-0.2869185241032051,-0.28057885841416624,-0.2748664501097407,-0.2697260716542832,-0.2651077597210261,-0.2609668027684878,-0.2572634664741588,-0.2539621315751736,-0.2510300748103079,-0.24843705574462158,-0.24615449678626272,-0.24241844748857633,-0.2396282581250954,-0.23761028456814806,-0.2362116855992317,-0.2353023916116881,-0.23448005415791875,-0.2347483867449893,-0.6939257558703267,-0.6854138280711799,-0.6779918614699336,-0.6715322624384094,-0.6658965091339901,-0.6609601226210704,-0.6566188282093297,-0.6527900656508066,-0.6494099659520929,-0.646427439408119,-0.643799979620854,-0.6414908287533139,-0.6394676951751027,-0.6377012936413873,-0.6361659425037968,-0.6348379824542947,-0.6327200089808868,-0.631194704333217,-0.6301330781141006,-0.6294268094484943,-0.6314714685252201,-0.6254375229347989,-0.6218354526086789,-0.42867294176244747,-0.35797344376131246,-0.5329692773328125,-0.6386354902224134,-0.021980627387518038
eng_purexc_LDA_C_VWN,-1.002868067824315,-0.9908275688688246,-0.9789332432955521,-0.9684977734581315,-0.9595782793991003,-0.9520115096592578,-0.9456072867711582,-0.940192392372071,-0.9356195875920461,-0.9317632455838489,-0.928517057719259,-0.9257916891409608,-0.9235114585722595,-0.9216113060907569,-0.9200350609946792,-0.9187341295201161,-0.9167959563942272,-0.9155255214556135,-0.9147236157082652,-0.9142505937608035,-0.9140053119055114,-0.913956191568686,-0.9142428398114846,-1.3487012428451786,-1.3436746045039112,-1.3374094329493111,-1.3304402368989163,-1.3235909847137481,-1.31737078626888,-1.3119697069067344,-1.3074017432806695,-1.3036055410121197,-1.3004901951186996,-1.2979579976144504,-1.295915188868436,-1.2942777775195997,-1.2929733587872705,-1.2919401695115074,-1.2911276380384322,-1.290009329557806,-1.2893678684950673,-1.2890316463142732,-1.2888880237159377,-1.288861223281991,-1.2890089490267016,-1.2892011955552034,-0.8191211867066802,-0.8161858241781881,-0.8085275876317645,-0.7994757127103613,-0.7909489662546527,-0.7841798163244857,-0.7781400471245994,-0.7728438751839752,-0.7682553285936291,-0.7643199118322839,-0.7648031358282733,-0.7622123518987508,-0.7599306920466815,-0.757920199998755,-0.756149960223636,-0.7545942283168601,-0.7520399305019572,-0.7501059721999006,-0.7486661195089723,-0.7476138972600826,-0.7468618508288779,-0.7458783861790519,-0.7456363137213906,-0.10004981077782535,-0.0976902911929465,-0.09553988005102516,-0.09358493435823775,-0.09181035092122983,-0.09020152840047513,-0.08874506264329607,-0.08742906237118528,-0.08624266444177373,-0.08517623023630022,-0.08422050214243411,-0.08336744116180426,-0.08260917242677851,-0.08193828355856148,-0.0813477136182057,-0.08083071216831977,-0.0799921241954481,-0.07937528302026296,-0.0789370841430238,-0.0786406254898668,-0.07845458062907576,-0.07831279130505364,-0.07841180657048667,-0.3296202252559214,-0.3196093704472729,-0.3102685257172651,-0.3017132157362461,-0.2939444980687004,-0.2869185241032051,-0.28057885841416624,-0.2748664501097407,-0.2697260716542832,-0.2651077597210261,-0.2609668027684878,-0.2572634664741588,-0.2539621315751736,-0.2510300748103079,-0.24843705574462158,-0.24615449678626272,-0.24241844748857633,-0.2396282581250954,-0.23761028456814806,-0.2362116855992317,-0.2353023916116881,-0.23448005415791875,-0.2347483867449893,-0.6939257558703267,-0.6854138280711799,-0.6779918614699336,-0.6715322624384094,-0.6658965091339901,-0.6609601226210704,-0.6566188282093297,-0.6527900656508066,-0.6494099659520929,-0.646427439408119,-0.643799979620854,-0.6414908287533139,-0.6394676951751027,-0.6377012936413873,-0.6361659425037968,-0.6348379824542947,-0.6327200089808868,-0.631194704333217,-0.6301330781141006,-0.6294268094484943,-0.6314714685252201,-0.6254375229347989,-0.6218354526086789,-0.4289402285101967,-0.35812381284905137,-0.5331213735500826,-0.638694733986453,-0.02198062738751954
eng_purexc_LDA_C_VWN_RPA,-1.2820160133794447,-1.269093293282515,-1.2562801041770872,-1.2450066101301371,-1.2353427708695672,-1.2271201601765416,-1.2201398432547002,-1.2142196552452043,-1.2092043616355306,-1.2049613035846511,-1.2013780625319275,-1.198359963638676,-1.1958265164950124,-1.1937081961086016,-1.1919446860119585,-1.190483588436448,-1.1882929649206448,-1.1868416248288471,-1.1859118547057124,-1.1853509649149214,-1.1850478283662818,-1.1849379707302414,-1.1852277227243315,-1.7114482804728623,-1.7065109502986413,-1.700066389214261,-1.6927229081121395,-1.685413683068322,-1.6787240570974966,-1.6728833854999428,-1.6679222318747795,-1.6637839599144795,-1.6603762019420212,-1.6575968551655271,-1.6553466551159328,-1.6535360969375374,-1.6520877067846202,-1.650935055093682,-1.6500236638623487,-1.6487580608100183,-1.6480201929301483,-1.6476228932435664,-1.647443096528708,-1.647397418484179,-1.6475387584545007,-1.6477449502164336,-1.055130209422856,-1.051708044334649,-1.043462317524977,-1.0336176826829568,-1.02444325427824,-1.017043340770074,-1.0104245568702925,-1.004605086289298,-0.9995487605073213,-0.9951988132757652,-0.9956721692674539,-0.9928057866823581,-0.9902739776490015,-0.9880364465130702,-0.9860604584454399,-0.9843187696451218,-0.9814465652656192,-0.9792581566585661,-0.977617376655439,-0.9764083797725416,-0.9755353555313893,-0.9743655117954344,-0.9740448638429514,-0.13622421867556697,-0.13360363686683963,-0.13120835998296826,-0.1290247491778312,-0.12703730715707542,-0.12523087207922085,-0.12359141951764148,-0.12210646588984933,-0.12076452340131769,-0.11955536389009783,-0.11846908884906135,-0.11749708250410743,-0.1166308560161673,-0.11586237951780524,-0.1151839704922281,-0.1145882510179079,-0.1136171396770625,-0.11289705539023617,-0.11238022517442778,-0.11202555746957439,-0.11179804951712363,-0.11160623946525502,-0.1117017618790481,-0.4414715637200163,-0.43051917214140656,-0.42024401977477377,-0.4107886889560871,-0.40216612601448143,-0.39433722188172377,-0.38724695271767023,-0.38083583385937225,-0.3750472835868794,-0.369829644197013,-0.36513627291752315,-0.36092546011175897,-0.35715966345572475,-0.35380415606259547,-0.3508266401631109,-0.34819639476570863,-0.34386728493789276,-0.34060619075625187,-0.3382224365572497,-0.3365470896562811,-0.33543575097292233,-0.3343522700438416,-0.3345725222068689,-0.8917667722531939,-0.8825524403541006,-0.8744900294702004,-0.8674469964897911,-0.8612787328097629,-0.8558552256052288,-0.8510675449537475,-0.8468296437544023,-0.843075151838619,-0.8397509234425138,-0.8368125939603879,-0.8342216070292459,-0.8319439344952597,-0.8299485115135179,-0.8282080151766846,-0.8266971159341439,-0.8242735449841658,-0.8225126459882652,-0.8212736915273668,-0.8204376764520644,-0.8224373623932446,-0.8153319761767351,-0.8110920537726727,-0.5603633405848876,-0.47038195304965386,-0.6877893393868244,-0.8168588357183643,-0.039812059825851634
