,F2_0.5,F2_0.6,F2_0.7,F2_0.8,F2_0.9,F2_1.0,F2_1.1,F2_1.2,F2_1.3,F2_1.4,F2_1.5,F2_1.6,F2_1.7,F2_1.8,F2_1.9,F2_2.0,F2_2.2,F2_2.4,F2_2.6,F2_2.8,F2_3.0,F2_3.5,F2_4.0,H2_0.5,H2_0.6,H2_0.7,H2_0.8,H2_0.9,H2_1.0,H2_1.1,H2_1.2,H2_1.3,H2_1.4,H2_1.5,H2_1.6,H2_1.7,H2_1.8,H2_1.9,H2_2.0,H2_2.2,H2_2.4,H2_2.6,H2_2.8,H2_3.0,H2_3.5,H2_4.0,H6_0.5,H6_0.6,H6_0.7,H6_0.8,H6_0.9,H6_1.0,H6_1.1,H6_1.2,H6_1.3,H6_1.4,H6_1.5,H6_1.6,H6_1.7,H6_1.8,H6_1.9,H6_2.0,H6_2.2,H6_2.4,H6_2.6,H6_2.8,H6_3.0,H6_3.5,H6_4.0,H2O_0.5,H2O_0.6,H2O_0.7,H2O_0.8,H2O_0.9,H2O_1.0,H2O_1.1,H2O_1.2,H2O_1.3,H2O_1.4,H2O_1.5,H2O_1.6,H2O_1.7,H2O_1.8,H2O_1.9,H2O_2.0,H2O_2.2,H2O_2.4,H2O_2.6,H2O_2.8,H2O_3.0,H2O_3.5,H2O_4.0,N,C,O,F,H,N2_0.5,N2_0.6,N2_0.7,N2_0.8,N2_0.9,N2_1.0,N2_1.1,N2_1.2,N2_1.3,N2_1.4,N2_1.5,N2_1.6,N2_1.7,N2_1.8,N2_1.9,N2_2.0,N2_2.2,N2_2.4,N2_2.6,N2_2.8,N2_3.0,N2_3.5,N2_4.0,C2_0.5,C2_0.6,C2_0.7,C2_0.8,C2_0.9,C2_1.0,C2_1.1,C2_1.2,C2_1.3,C2_1.4,C2_1.5,C2_1.6,C2_1.7,C2_1.8,C2_1.9,C2_2.0,C2_2.2,C2_2.4,C2_2.6,C2_2.8,C2_3.0,C2_3.5,C2_4.0
eng_exx_HF,-21.714863792657727,-21.36800135986435,-21.065294382652755,-20.802317168943304,-20.581976690860845,-20.401528254105216,-20.2550963208897,-20.13676819234184,-20.041543846043787,-19.965230869419432,-19.904236845463746,-19.855481639273695,-19.816387234267843,-19.784863259418362,-19.759258157927388,-19.73829071881217,-19.706572318415372,-19.684313145803692,-19.668317919656058,-19.656633386228883,-19.64797684149988,-19.63424181434851,-19.62608162579002,-0.758897357182954,-0.7135164444717808,-0.6735413538705004,-0.6382165060807,-0.6068675467965411,-0.5789211327065987,-0.5539001574455261,-0.5314101732191351,-0.5111253113381674,-0.492774893117453,-0.4761326982533045,-0.4610082782251703,-0.44723972917776533,-0.4346879109882435,-0.42323216196435126,-0.41276737765459787,-0.39445553444534387,-0.37914194523873546,-0.36632832022788214,-0.35559389853091317,-0.34660025567271724,-0.3301366181351192,-0.3197791093538878,-2.662216327175149,-2.453244262870096,-2.271635805904992,-2.1149199373653906,-1.9795829921717236,-1.862232916599285,-1.7599452072563941,-1.670300306326317,-1.591327384349851,-1.5214230837828742,-1.45928333688997,-1.4038489290445022,-1.3542523642892983,-1.3097691266010805,-1.2697844989236358,-1.2337755891484923,-1.1719752620294563,-1.1215338351134032,-1.0802964162487767,-1.0465717827747965,-1.0190451446596192,-0.9708210075274373,-0.9421572527560718,-9.73525357501627,-9.499301533259315,-9.305023411013785,-9.145328468646015,-9.01328633862085,-8.902987357698905,-8.80972330074295,-8.729910192633008,-8.660893887156416,-8.600719997716906,-8.547940081626288,-8.501441808243902,-8.460340182266817,-8.423904403675323,-8.391511112090278,-8.362647015821645,-8.315664254058708,-8.276220711604289,-8.245024952013933,-8.219926218185561,-8.452472643655085,-8.437734670869117,-8.43124988454179,-6.6067764328582985,-5.076810201279888,-8.217689998578852,-10.044612445304836,-0.31250233313310655,-14.71323234174004,-14.359605862032968,-14.014530040608566,-13.719482219311306,-13.474502731901495,-13.271512660730233,-13.102105792265908,-12.959318596996045,-12.837799760358399,-12.733567483042147,-12.64369435943715,-12.565994884541421,-12.498765383114202,-12.440601311368816,-12.39029040251587,-12.346763165379663,-12.276382306582565,-12.223190461521897,-12.182501776845966,-12.150924626993872,-12.12603926811241,-12.08292426575596,-12.055763281354901,-11.169793841471908,-10.993235974005044,-10.833510446766223,-10.648466361126932,-10.471870841340484,-10.317486414900293,-10.187305116846765,-10.079792706070025,-9.992403916052758,-9.922213244911063,-9.866100871193884,-9.820973032262339,-9.950515782911319,-9.904617260101347,-9.86350629559703,-9.826684252323465,-9.764267338650644,-9.714454683290189,-9.674750799999078,-9.643040080138206,-9.61759629435215,-9.573192470404148,-9.546073739133776
eng_nuc,85.72670816904001,71.43892347420001,61.233362977885726,53.57919260564999,47.6259489828,42.863354084520005,38.96668553138181,35.719461737100005,32.971810834246156,30.616681488942863,28.57556938968,26.789596302824997,25.213737696776473,23.8129744914,22.55966004448421,21.431677042260002,19.483342765690907,17.859730868550002,16.485905417123078,15.308340744471431,14.28778469484,12.246672595577143,10.715838521130001,1.05835442184,0.8819620182000001,0.7559674441714287,0.66147151365,0.5879746788,0.52917721092,0.4810701917454545,0.44098100910000004,0.40705939301538463,0.37798372208571435,0.35278480728,0.330735756825,0.3112807123058824,0.2939873394,0.27851432153684214,0.26458860546,0.24053509587272726,0.22049050455000002,0.20352969650769231,0.18899186104285717,0.17639240364,0.15119348883428574,0.13229430273,11.603905425884136,9.669921188236772,8.288503875631521,7.252440891177581,6.446614125491183,5.801952712942068,5.2745024663109685,4.834960594118386,4.463040548416972,4.144251937815761,3.867968475294709,3.6262204455887903,3.412913360554157,3.2233070627455915,3.0536593226010864,2.900976356471034,2.6372512331554843,2.417480297059193,2.231520274208486,2.0721259689078804,1.9339842376473546,1.657700775126304,1.450488178235517,17.60293113745093,14.669109281209106,12.57352224103638,11.00183196090683,9.779406187472738,8.801465568725465,8.001332335204967,7.334554640604553,6.77035812978882,6.28676112051819,5.867643712483642,5.500915980453415,5.177332687485567,4.889703093736369,4.632350299329192,4.400732784362733,4.000666167602484,3.6672773203022766,3.38517906489441,3.143380560259095,2.933821856241821,2.514704448207276,2.2003663921813663,0.0,0.0,0.0,0.0,0.0,51.85936667016001,43.2161388918,37.042404764400004,32.41210416885001,28.810759261199998,25.929683335080004,23.572439395527272,21.6080694459,19.945910257753848,18.521202382200002,17.28645555672,16.206052084425004,15.252754902988238,14.405379630599999,13.647201755305264,12.964841667540002,11.786219697763636,10.80403472295,9.972955128876924,9.260601191100001,8.64322777836,7.4084809528800015,6.482420833770001,38.100759186240005,31.7506326552,27.214827990171436,23.8129744914,21.1670884368,19.050379593120002,17.31852690283636,15.8753163276,14.654138148553848,13.607413995085718,12.700253062080002,11.9064872457,11.206105643011766,10.5835442184,10.026515575326316,9.525189796560001,8.65926345141818,7.9376581638,7.327069074276924,6.803706997542859,6.350126531040001,5.442965598034286,4.762594898280001
eng_hcore,-423.13248340675466,-406.6300194667529,-392.6486120295364,-380.8030077227886,-370.8031040084684,-362.352879348962,-355.1754839932319,-349.0335173310314,-343.73415452616774,-339.12512089533254,-335.08696326494,-331.52534899583173,-328.36495972561175,-325.54499990606547,-323.0159161121046,-320.7369803455498,-316.800237201857,-313.5256393140546,-310.7638880570619,-308.4062413597782,-306.3716268021444,-302.3261617883032,-299.30544140626597,-2.8821702119331496,-2.7118577125466636,-2.562288814373465,-2.4305745026493923,-2.3141113697426423,-2.210676834973336,-2.1184129180373086,-2.0357769699997306,-1.96148808844229,-1.894478270748688,-1.8338523371028421,-1.7788552634828523,-1.7288455424157338,-1.6832739681513875,-1.6416671578107804,-1.6036149144803618,-1.536790970035823,-1.480437910185706,-1.4326896877979045,-1.3920437952177074,-1.3573007185617856,-1.2904533056450311,-1.24396265336594,-22.303823432334145,-20.18309753455453,-18.430902058477972,-16.965432062603433,-15.72523072938792,-14.664213409173698,-13.747566970581659,-12.94870334986955,-12.247059202723468,-11.626536919766217,-11.074398968638258,-10.580443319260738,-10.136382389088256,-9.735399902629162,-9.371850153964632,-9.041035903946728,-8.46248520476316,-7.9748867069032965,-7.559881556252627,-7.203627775392421,-6.8956192058874075,-6.287063803127714,-5.842198501393046,-135.31021325799176,-131.61664816903007,-128.6114740474607,-126.14332906717864,-124.09307455339902,-122.36849453920286,-120.89907515699603,-119.63158077393675,-118.52627576727149,-117.55362300085953,-116.69154158783708,-115.92311231179893,-115.23498712047648,-114.61626830255237,-114.05767470737638,-113.54980804768844,-112.68505610533921,-111.95354867521333,-111.3390946052559,-110.81677183240323,-109.91534289867832,-109.10822087635168,-108.4874558926662,-73.95672049757533,-50.451091274308524,-103.25379994996146,-139.2508451979157,-0.4999945351589026,-237.4569895274624,-226.99605458180838,-218.01703989564874,-210.4637580648412,-204.1129286641939,-198.74797334349248,-194.18716443954875,-190.28397316903312,-186.92114905644516,-184.00442716340837,-181.4575763340329,-179.21886169378186,-177.2383806592255,-175.4758382116113,-173.89862084755978,-172.4801720561599,-170.03603962173656,-168.00905409460918,-166.30396687060684,-164.85168859017227,-163.60107942531585,-161.12512094518888,-159.29110624773347,-163.5771722230959,-156.22923246332593,-150.7670760507141,-146.02393497218588,-141.82426716806793,-138.14372693657717,-134.93290113818728,-132.13346152593758,-129.6897776485739,-127.55221802354636,-125.67720719700071,-124.02653516096704,-122.85898572216384,-121.58649105581003,-120.43995375011393,-119.40214173402475,-117.59814337156267,-116.0867488829712,-114.80548448519909,-113.70824459163535,-112.76006055754907,-110.87875050116635,-109.48814829674578
eng_j,168.24629906814448,161.84794403379613,155.80275528534648,150.3139348964743,145.4987865521463,141.34343398003415,137.77169324773936,134.6933382305681,132.0256089264431,129.6994025758968,127.65871628094565,125.85822743988565,124.26104589245612,122.83697264315262,121.56115296782306,120.4130314981144,118.43432541213065,116.79444012937054,115.4169396932896,114.24598621499513,113.2396872906327,111.24948718617318,109.76807765477636,1.5177947143659076,1.4270328889435606,1.347082707741002,1.2764330121614003,1.213735093593082,1.1578422654131972,1.1078003148910522,1.0628203464382693,1.0222506226763348,0.9855497862349059,0.9522653965066088,0.9220165564503406,0.8944794583555306,0.8693758219764866,0.8464643239287027,0.8255347553091956,0.7889110688906876,0.7582838904774709,0.7326566404557644,0.7111877970618264,0.6932005113454344,0.6602732362702383,0.6395582187077754,11.277854880393274,10.260005611078522,9.389653358268832,8.64796884871686,8.013491548030826,7.467183644047586,6.993376556687525,6.579500875540488,6.2155341733880265,5.89347691842579,5.606928206847986,5.350726244660276,5.120645829343684,4.9131767146637895,4.725387991068486,4.554835467450585,4.257581694920969,4.008510751782996,3.7980183715906044,3.6188096854891167,3.465407852676832,3.1688821453336034,2.9594025436305254,52.87064017825096,51.01751809240165,49.51130492713051,48.28058589916938,47.26323554851291,46.40924708448962,45.68009363217707,45.047249507697906,44.49036027269633,43.995239490844305,43.552041479487166,43.15362242796799,42.79446907056393,42.469985048904086,42.1759781433111,41.90720435465918,41.45933218288322,41.07485466471854,40.75548482644182,40.486626658393114,39.977776138929826,39.57628438831734,39.269475719400006,26.15905786970181,17.83422843319727,36.65271066079664,49.87941476129936,0.31250233313310655,96.74369351849799,91.79583469481184,87.19639863398262,83.25313351569986,79.92341693904092,77.1111480655416,74.72455693148846,72.68691297944677,70.93606707454241,69.42177725876805,68.10330366330729,66.94766689293407,65.92829698976868,65.0238334620152,64.21704525567087,63.49391783583713,62.25446198131221,61.23404433583792,60.38172954438376,59.660569150255974,59.043317248986625,57.83200106859371,56.94352848610456,65.51812654445249,62.6404374352798,60.44475764137693,58.21878336211827,56.08207378950861,54.145820919673206,52.43330932476476,50.93379261906722,49.6263679514734,48.48801685079677,47.49607105306564,46.62911782757295,46.21616536011834,45.55153337662584,44.952241815516636,44.4094379952098,43.465655113389005,42.67596073908512,42.00868338936945,41.43996604403739,40.95131516470513,39.99223560785375,39.294984988865394
eng_noxc,-169.15947616957015,-173.34315195875678,-175.6124937663042,-176.9098802206643,-177.6783684735221,-178.14609128440787,-178.43710521411074,-178.62071736336333,-178.7367347654785,-178.8090368304929,-178.8526775943143,-178.87752525312112,-178.89017613637913,-178.89505277151287,-178.89510309979735,-178.8922718051754,-178.88256902403543,-178.87146831613407,-178.86104294664918,-178.85191440031167,-178.8441548166717,-178.83000200655286,-178.82152523035958,-0.3060210757272419,-0.40286280540310293,-0.4592386624610343,-0.4926699768379921,-0.5124015973495604,-0.523657358640139,-0.5295424114008018,-0.5319756144614611,-0.5321780727505707,-0.5309447624280679,-0.5288021333162334,-0.5261029502075116,-0.523085371754321,-0.5199108067749011,-0.5166885123452355,-0.5134915537111662,-0.5073448052724082,-0.5016635151582349,-0.49650335083444785,-0.4918641371130238,-0.48770780357635124,-0.478986580540507,-0.47211013192816453,0.5779368739432655,-0.2531707352392356,-0.7527448245776185,-1.0650223227089928,-1.2651250558659104,-1.3950770521840434,-1.479687947583165,-1.5342418802106774,-1.5684844809184701,-1.5888080635246657,-1.5995022864955626,-1.603496629011671,-1.6028231991904152,-1.5989161252197803,-1.5928028402950583,-1.5852240800251094,-1.5676522766867071,-1.5488956580611077,-1.5303429104535367,-1.5126921209954247,-1.4962271155632205,-1.4604808826678073,-1.4323077795270036,-64.83664194228987,-65.93002079541932,-66.52664687929379,-66.86091120710243,-67.05043281741337,-67.15778188598777,-67.21764918961401,-67.2497766256343,-67.26555736478633,-67.27162238949703,-67.27185639586628,-67.26857390337753,-67.26318536242698,-67.25658015991192,-67.24934626473609,-67.24187090866653,-67.22505775485351,-67.21141669019251,-67.19843071391966,-67.18676461375102,-67.00374490350667,-67.01723203982706,-67.01761378108483,-47.79766262787352,-32.616862841111256,-66.60108928916482,-89.37143043661635,-0.18749220202579603,-88.85392933880442,-91.98408099519654,-93.77823649726611,-94.79852038029134,-95.37875246395299,-95.70714194287088,-95.890168112533,-95.98899074368633,-96.03917172414891,-96.06144752244033,-96.0678171140056,-96.06514271642278,-96.05732876646857,-96.04662511899608,-96.03437383658364,-96.02141255278275,-95.99535794266072,-95.97097503582125,-95.94928219734616,-95.9305182488163,-95.91453439796922,-95.88463892371516,-95.86515692785892,-59.95828649240343,-61.83816237284612,-63.107490419165735,-63.99217711866761,-64.57510494175932,-64.94752642378396,-65.18106491058614,-65.32435257927035,-65.40927154854667,-65.45678717766387,-65.48088308185507,-65.4909300876941,-65.43671471903373,-65.4514134607842,-65.46119635927099,-65.46751394225495,-65.47322480675548,-65.47312998008607,-65.46973202155272,-65.4645715500551,-65.45861886180393,-65.4435492952783,-65.43056840960038
eng_purexc_LDA_X,-19.999121459284723,-19.60414372305354,-19.27368956944676,-18.998776695619505,-18.77647254915694,-18.600427403694844,-18.462470667616834,-18.35483517814468,-18.271065625601484,-18.206042568296894,-18.15572769648779,-18.116917005589947,-18.087075571025235,-18.06421303353354,-18.046772594733753,-18.033559352722733,-18.016369586599918,-18.00745297663293,-18.003625517541256,-18.00291822619896,-18.004052834441463,-18.01001168402801,-18.015923922075707,-0.6509735071741243,-0.612664307442868,-0.57929943463235,-0.5501627188714697,-0.5246314732392104,-0.5021828775644,-0.48238517817975074,-0.46488303489308225,-0.4493832894954044,-0.43564214611561203,-0.42345510594915625,-0.41264897138638584,-0.40307529812845583,-0.3946052105466737,-0.38712569310945166,-0.3805368201865951,-0.36968658427646045,-0.3614520475184112,-0.35533419108471576,-0.35091195382247137,-0.34784276241114404,-0.3444422927659769,-0.34472311861458216,-2.408609368137188,-2.211967903557438,-2.044880268458852,-1.9031782545406775,-1.7826007168658977,-1.679456784970333,-1.590734038921322,-1.5140218304030804,-1.4473973072649369,-1.3893214660720898,-1.3385559127680395,-1.2940995860738196,-1.2551336345105524,-1.2209747934626034,-1.1910441733970216,-1.1648487809088488,-1.1220354537907233,-1.0897970644113164,-1.0660059424970618,-1.0489574004703444,-1.0372927284383988,-1.0248503379763996,-1.0262558158972852,-8.82972297194438,-8.607644913612637,-8.429536707796574,-8.286602349826168,-8.171142997662278,-8.076934846500246,-7.999160893283,-7.9342013488905,-7.879381861522714,-7.832738190534896,-7.792830023471235,-7.758575005063287,-7.729134999355043,-7.703831809281496,-7.682088304997501,-7.663333052455404,-7.635309983277915,-7.6140893473727544,-7.59958483433274,-7.589937047968514,-7.667978122457869,-7.6573425834415465,-7.656392919472592,-5.900835783032387,-4.48662598533082,-7.383976819619867,-9.088819358708948,-0.2680393969979609,-13.406727032560354,-13.03321224937375,-12.686300781777462,-12.39985896154466,-12.169772888967655,-11.98580264215429,-11.83835606368339,-11.719697198619265,-11.623827222128172,-11.54611370831787,-11.482970379983769,-11.431613769880466,-11.389871546824477,-11.35602666585829,-11.328696861698305,-11.30675018973589,-11.27540906161719,-11.256198636530756,-11.245081761011626,-11.239322910901254,-11.237057963927123,-11.239411808599662,-11.246019761282733,-10.093172836325037,-9.911544815516509,-9.772527671277647,-9.607133452767567,-9.444706111171056,-9.301090331924387,-9.179345636817915,-9.078289439373936,-8.995562892103038,-8.928546840771864,-8.874629248430603,-8.831344854119264,-8.879985993179256,-8.845863504652888,-8.816460163213604,-8.791090166224377,-8.750362129365122,-8.720319275383522,-8.69846419345136,-8.682836598105453,-8.67189983214422,-8.658005714162686,-8.654817180067429
eng_purexc_LDA_C_VWN_3,-1.3513830949755095,-1.346937802688432,-1.3403807135800316,-1.3329554577995688,-1.3257670165177495,-1.3193276815045234,-1.313780375716913,-1.3091023200207756,-1.305207460909344,-1.301990881137836,-1.2993479555592031,-1.2971827260194528,-1.2954118949047566,-1.2939655556022256,-1.2927855038030298,-1.2918249114663023,-1.2904227722357304,-1.289534178319348,-1.2890033025855672,-1.2887255113891463,-1.288624471236596,-1.2887848350830533,-1.289123527510183,-0.10034680561477802,-0.09790667173030587,-0.0956686135220601,-0.0936189656194469,-0.0917423374097832,-0.09002374290100054,-0.08844951318569721,-0.08700752135843906,-0.08568713114741322,-0.08447895338076153,-0.08337465041740481,-0.08236676763872529,-0.08144854805004954,-0.08061375501969875,-0.07985658079751005,-0.07917160019874714,-0.07799858401805662,-0.07705866180080255,-0.07631844528749807,-0.07574632836543245,-0.07531517688200094,-0.07472321123746915,-0.07460641651220475,-0.33051356030225354,-0.3201154587100542,-0.31040829305572326,-0.3015071580750343,-0.29340458928507007,-0.28604874119609686,-0.27937504285374903,-0.2733191960487634,-0.2678216523713985,-0.26282938179419235,-0.25829597613479394,-0.25418141884553885,-0.2504508590377859,-0.24707287829136937,-0.24401879904214577,-0.24126276921986195,-0.2365546116093501,-0.23278815715272866,-0.22982465518838366,-0.22754163924705506,-0.2258361372376387,-0.22353716185653677,-0.22307142138028238,-0.6952287394386325,-0.6866210801868978,-0.6791160676165108,-0.6725806362916932,-0.6668686049627122,-0.6618448359453292,-0.657394235527643,-0.6534249551053816,-0.6498669618936023,-0.6466678075848641,-0.643788336212072,-0.6411978541561048,-0.638870877190477,-0.6367845314205548,-0.6349161123739937,-0.6332321529344953,-0.6305704256484677,-0.6284003531510762,-0.6267723582589829,-0.625570246054475,-0.6287482738050426,-0.6274188187271079,-0.6272259874868354,-0.4289302813739821,-0.3576584157401616,-0.5331989871307735,-0.6396233457492118,-0.02214242774348269,-1.0040762968309997,-0.9916354574612499,-0.9793981996469917,-0.9686104769312726,-0.9593080553859119,-0.9513176667263094,-0.9444468694290145,-0.9385275953764466,-0.9334225518503361,-0.9290207539542403,-0.9252313233897175,-0.9219781349349432,-0.919195573453036,-0.9168255198749026,-0.9148156841634653,-0.9131189322740485,-0.9105001824154708,-0.9086839034759242,-0.9074501947999752,-0.9066395112524247,-0.9061349917726982,-0.9057038323560943,-0.9058830841707203,-0.8193954007530164,-0.8114767330340533,-0.8046566100933583,-0.7971212113612218,-0.7896344728863824,-0.7826888633210765,-0.776439611346517,-0.7709104595138974,-0.7660738383282162,-0.7618782704778698,-0.7582590954875433,-0.7551460189768613,-0.7579190660448986,-0.7555412123797207,-0.7534015823694382,-0.7514799735542637,-0.7482225995464494,-0.7456440478519443,-0.7436301685221707,-0.7420765456777648,-0.7408922083277409,-0.7390928962955807,-0.7383465182303304
eng_purexc_LDA_C_VWN,-1.3513830949755095,-1.346937802688432,-1.3403807135800316,-1.3329554577995688,-1.3257670165177495,-1.3193276815045234,-1.313780375716913,-1.3091023200207756,-1.305207460909344,-1.301990881137836,-1.2993479555592031,-1.2971827260194528,-1.2954118949047566,-1.2939655556022256,-1.2927855038030298,-1.2918249114663023,-1.2904227722357304,-1.289534178319348,-1.2890033025855672,-1.2887255113891463,-1.288624471236596,-1.2887848350830533,-1.289123527510183,-0.10034680561477802,-0.09790667173030587,-0.0956686135220601,-0.0936189656194469,-0.0917423374097832,-0.09002374290100054,-0.08844951318569721,-0.08700752135843906,-0.08568713114741322,-0.08447895338076153,-0.08337465041740481,-0.08236676763872529,-0.08144854805004954,-0.08061375501969875,-0.07985658079751005,-0.07917160019874714,-0.07799858401805662,-0.07705866180080255,-0.07631844528749807,-0.07574632836543245,-0.07531517688200094,-0.07472321123746915,-0.07460641651220475,-0.33051356030225354,-0.3201154587100542,-0.31040829305572326,-0.3015071580750343,-0.29340458928507007,-0.28604874119609686,-0.27937504285374903,-0.2733191960487634,-0.2678216523713985,-0.26282938179419235,-0.25829597613479394,-0.25418141884553885,-0.2504508590377859,-0.24707287829136937,-0.24401879904214577,-0.24126276921986195,-0.2365546116093501,-0.23278815715272866,-0.22982465518838366,-0.22754163924705506,-0.2258361372376387,-0.22353716185653677,-0.22307142138028238,-0.6952287394386325,-0.6866210801868978,-0.6791160676165108,-0.6725806362916932,-0.6668686049627122,-0.6618448359453292,-0.657394235527643,-0.6534249551053816,-0.6498669618936023,-0.6466678075848641,-0.643788336212072,-0.6411978541561048,-0.638870877190477,-0.6367845314205548,-0.6349161123739937,-0.6332321529344953,-0.6305704256484677,-0.6284003531510762,-0.6267723582589829,-0.625570246054475,-0.6287482738050426,-0.6274188187271079,-0.6272259874868354,-0.4292024867606239,-0.35781341028899877,-0.5333570384883001,-0.6396861723135095,-0.022142427743493807,-1.0040762968309997,-0.9916354574612499,-0.9793981996469917,-0.9686104769312726,-0.9593080553859119,-0.9513176667263094,-0.9444468694290145,-0.9385275953764466,-0.9334225518503361,-0.9290207539542403,-0.9252313233897175,-0.9219781349349432,-0.919195573453036,-0.9168255198749026,-0.9148156841634653,-0.9131189322740485,-0.9105001824154708,-0.9086839034759242,-0.9074501947999752,-0.9066395112524247,-0.9061349917726982,-0.9057038323560943,-0.9058830841707203,-0.8193954007530164,-0.8114767330340533,-0.8046566100933583,-0.7971212113612218,-0.7896344728863824,-0.7826888633210765,-0.776439611346517,-0.7709104595138974,-0.7660738383282162,-0.7618782704778698,-0.7582590954875433,-0.7551460189768613,-0.7579190660448986,-0.7555412123797207,-0.7534015823694382,-0.7514799735542637,-0.7482225995464494,-0.7456440478519443,-0.7436301685221707,-0.7420765456777648,-0.7408922083277409,-0.7390928962955807,-0.7383465182303304
eng_purexc_LDA_C_VWN_RPA,-1.7144547450768364,-1.7101642814940408,-1.7033971910199694,-1.6955487700557634,-1.6878657420683314,-1.6809372302837584,-1.6749395691209725,-1.6698616813341054,-1.6656190206524697,-1.6621034722524113,-1.6592052371705865,-1.6568226380672926,-1.6548669549594581,-1.653263480588909,-1.651949717279292,-1.6508753333398014,-1.6492957062320623,-1.648282412284662,-1.6476661932065908,-1.6473336480149123,-1.647201598312466,-1.6473494211998456,-1.6477156637106833,-0.13657173586698196,-0.13386103780669678,-0.13136726874268348,-0.1290767613011477,-0.12697369671401051,-0.12504249150967728,-0.12326885039077459,-0.1216400482719628,-0.1201448959588482,-0.1187734820314312,-0.11751697384934161,-0.11636744997958619,-0.11531770568275794,-0.11436105791797245,-0.11349125238982698,-0.11270241949050962,-0.11134639234557153,-0.11025384389912017,-0.10938815293112043,-0.10871421148649892,-0.1082017773459967,-0.10748273730344354,-0.10732160242772497,-0.44250241268717766,-0.43111729900272355,-0.4204316918193657,-0.41058772813701866,-0.40158897825370204,-0.3933874756048166,-0.3859190534908472,-0.3791182999678979,-0.3729237358354103,-0.3672802399296096,-0.36213928631917897,-0.35745889011598037,-0.3532024050899454,-0.34933657539282476,-0.34583084151913396,-0.3426575525087984,-0.33721154099981443,-0.3328261334485329,-0.32935059011636797,-0.32665067358321775,-0.32461334771894285,-0.3217991285321873,-0.3211431380372382,-0.8932461231222566,-0.8839297323647012,-0.8757792936393046,-0.8686560899994487,-0.8624068774826866,-0.8568896478793143,-0.8519832295811206,-0.8475910177372082,-0.8436396069263125,-0.8400742653981345,-0.8368543486430171,-0.8339480856038828,-0.8313290650039964,-0.8289734075209074,-0.8268570710214048,-0.824943252243207,-0.8219035584128601,-0.8194095907735311,-0.8175238561055556,-0.8161190128547259,-0.8195134611903954,-0.8179392089047568,-0.8176951565664425,-0.5606446358718955,-0.47006420895565887,-0.6880628903454311,-0.8179669359899561,-0.0400366328393698,-1.2833946924892434,-1.2700280133767259,-1.256838164204138,-1.2451784438055147,-1.2350943706597433,-1.2264060575994509,-1.2189119119938585,-1.2124354776459947,-1.2068325718190944,-1.2019866553417367,-1.1978022456533348,-1.1941991978934374,-1.191108156087268,-1.1884673444220715,-1.1862208575776088,-1.1843180467527838,-1.181365808767376,-1.1793011472296735,-1.177883994245574,-1.176939993111575,-1.1763408931222512,-1.175788434559952,-1.1759457102246622,-1.0554688829254284,-1.0468710699162944,-1.0394088387293428,-1.0311871325571127,-1.023018849285041,-1.0154265854267928,-1.0085775456880188,-1.0024997496765038,-0.9971660919806099,-0.9925232461977418,-0.9885032069119702,-0.9850315975408429,-0.9880628831803193,-0.9854141869071691,-0.9830242677741722,-0.980872076297013,-0.9772095465391464,-0.9742946695017214,-0.9720051808629605,-0.9702278573490161,-0.9688632279304757,-0.9667594894392745,-0.9658538722809319
