,C,F,H,N,O,C2_0.5,C2_0.6,C2_0.7,C2_0.8,C2_0.9,C2_1.0,C2_1.1,C2_1.2,C2_1.3,C2_1.4,C2_1.5,C2_1.6,C2_1.7,C2_1.8,C2_1.9,C2_2.0,C2_2.2,C2_2.4,C2_2.6,C2_2.8,C2_3.0,C2_3.5,C2_4.0,F2_0.5,F2_0.6,F2_0.7,F2_0.8,F2_0.9,F2_1.0,F2_1.1,F2_1.2,F2_1.3,F2_1.4,F2_1.5,F2_1.6,F2_1.7,F2_1.8,F2_1.9,F2_2.0,F2_2.2,F2_2.4,F2_2.6,F2_2.8,F2_3.0,F2_3.5,F2_4.0,H2O_0.5,H2O_0.6,H2O_0.7,H2O_0.8,H2O_0.9,H2O_1.0,H2O_1.1,H2O_1.2,H2O_1.3,H2O_1.4,H2O_1.5,H2O_1.6,H2O_1.7,H2O_1.8,H2O_1.9,H2O_2.0,H2O_2.2,H2O_2.4,H2O_2.6,H2O_2.8,H2O_3.0,H2O_3.5,H2O_4.0,H6_0.5,H6_0.6,H6_0.7,H6_0.8,H6_0.9,H6_1.0,H6_1.1,H6_1.2,H6_1.3,H6_1.4,H6_1.5,H6_1.6,H6_1.7,H6_1.8,H6_1.9,H6_2.0,H6_2.2,H6_2.4,H6_2.6,H6_2.8,H6_3.0,H6_3.5,H6_4.0,N2_0.5,N2_0.6,N2_0.7,N2_0.8,N2_0.9,N2_1.0,N2_1.1,N2_1.2,N2_1.3,N2_1.4,N2_1.5,N2_1.6,N2_1.7,N2_1.8,N2_1.9,N2_2.0,N2_2.2,N2_2.4,N2_2.6,N2_2.8,N2_3.0,N2_3.5,N2_4.0
eng_purexc_GGA_X_B88,-5.0603479879163125,-10.042027487825022,-0.3066661936812929,-6.583895594650279,-8.205749677180034,-11.169283978100081,-11.110211569637473,-11.019151249520492,-10.841206540559481,-10.669204849538996,-10.519078672532583,-10.391932541725598,-10.286118194991856,-10.202296026801358,-10.14886623233604,-10.105233569451048,-10.085888212966596,-10.052665086909386,-10.025239430144163,-10.002600359613186,-9.998736230282239,-10.043225959517487,-10.058253597836687,-10.07957898337658,-10.094471241213462,-10.052983236947512,-10.068628462389249,-10.073869238641993,-21.764809578414074,-21.37475815328533,-21.055745047945603,-20.79832254504754,-20.593552175106556,-20.433841124121358,-20.310721526783663,-20.21626531282812,-20.14409330387929,-20.089308761452276,-20.048119855522543,-20.017520606892152,-20.029404794036356,-20.046416474396622,-20.05739676401724,-20.064510096297724,-20.07329578526482,-20.078093527025292,-20.080685927429865,-20.082167278570214,-20.082696778493105,-20.083524519246275,-20.08386168645081,-9.70966175849635,-9.481359331472715,-9.298751644512222,-9.153187248136964,-9.036816575797772,-8.943253111110948,-8.86753354561083,-8.805848281357141,-8.755284727651588,-8.713727797914638,-8.679502977655977,-8.660241050114365,-8.684254761929449,-8.709309015665514,-8.731465341111846,-8.749433309372606,-8.774301457215522,-8.789464314196836,-8.76117763692464,-8.805893740691362,-8.810420084290357,-8.779658169293056,-8.818190847176568,-2.65228052006579,-2.448807024000347,-2.2769660309082176,-2.132115423856013,-2.00977072610576,-1.9060972940264724,-1.8179684120380695,-1.7428716713209882,-1.6787913225203042,-1.6241012311560148,-1.5774788022961206,-1.551799530929268,-1.576130085033263,-1.603496928443325,-1.6324206166694861,-1.661536357324297,-1.7154392684547148,-1.7579826596805554,-1.7875370090866782,-1.806598559993115,-1.8185497454204484,-1.8394296353271724,-1.839712193201371,-14.710666578485782,-14.347788364217825,-14.0096773777156,-13.73213544172574,-13.511710862349881,-13.338375748305443,-13.202525799306818,-13.096315670251604,-13.013495064167818,-12.949028994678658,-12.974074217888791,-13.000263591280476,-13.019869087058948,-13.037964480309878,-13.058792177315437,-13.081272522586772,-13.117362417630861,-13.13851534889743,-13.150266639622924,-13.036043414711195,-13.1608886907882,-13.165386007259055,-13.051908144268758
eng_purexc_GGA_X_PBE,-5.02511297367884,-9.981771528451826,-0.3030012780435601,-6.54041405778291,-8.154429416443712,-11.103776581501293,-11.044700131044364,-10.95317996332471,-10.775945634475633,-10.604749861259293,-10.455373655088817,-10.32883987695039,-10.223451425833439,-10.139507101687958,-10.085864844357252,-10.04205784251403,-10.02216651109859,-9.988862551210923,-9.961363773141235,-9.938661245186276,-9.934432257839797,-9.977361629739834,-9.991614437519408,-10.012212521449518,-10.026567296130121,-9.985471280960464,-10.000171365438842,-10.00465916443219,-21.645321386026122,-21.25900302022646,-20.941296535860467,-20.684220672668012,-20.47946939611009,-20.31965825930393,-20.196396388597122,-20.101798225054768,-20.029504184519297,-19.974619195014963,-19.93334425637165,-19.902664370027157,-19.914072998192555,-19.930629651688125,-19.941242968557052,-19.948023206362315,-19.956123761597826,-19.960231276621197,-19.962200624574983,-19.96323090111225,-19.963337017581278,-19.96347928193703,-19.963513288914044,-9.65293898715204,-9.425984591141006,-9.244293326582934,-9.099354759339336,-8.983419298830306,-8.89016285594326,-8.81466046053702,-8.753129258565533,-8.702676232036563,-8.661198920590369,-8.627030808730147,-8.607709763636663,-8.631257402827119,-8.655886313387464,-8.677663727597135,-8.695286515115647,-8.71950905892962,-8.734047920032076,-8.705739863018048,-8.749333876437248,-8.753378189908156,-8.72221797077203,-8.759843031685339,-2.6321390988853777,-2.4292771289093,-2.25797867634829,-2.113617178484242,-1.991708520682719,-1.8884196378971982,-1.800627518888823,-1.7258232188631533,-1.6619932067047811,-1.6075127664244944,-1.5610603959939544,-1.5354080624253146,-1.5594156373212926,-1.5864550602899992,-1.6150390686208058,-1.6437974501045542,-1.6969316896633715,-1.7386795900574397,-1.7674972576068848,-1.7859494195584718,-1.7974432626485293,-1.8190445501721457,-1.818636353660385,-14.62735718106433,-14.266760421146708,-13.930372224027648,-13.654045438602367,-13.434451087173866,-13.261656197665602,-13.126131418463778,-13.020089107334076,-12.937325524634423,-12.872846335341658,-12.896494567277445,-12.92142865351909,-12.9400395776645,-12.957298594807508,-12.977362315663541,-12.999148083141256,-13.034175948925753,-13.054612946403749,-13.065819028764832,-12.952956477514025,-13.075565096526478,-13.079258024126677,-12.966672521258538
eng_purexc_GGA_X_PW91,-5.04342477747801,-10.02111218728116,-0.30393456432051535,-6.565047353657073,-8.185663767588453,-11.148018195282862,-11.08702777159075,-10.994501567672865,-10.815843324238815,-10.64343127471054,-10.493072631549378,-10.365753160219557,-10.259774570930388,-10.175650235304593,-10.121831169400355,-10.077884432318209,-10.057888282374691,-10.024483346942331,-9.996919024394256,-9.974172605507084,-9.970064109377356,-10.013659349887382,-10.028114068693936,-10.048884140789603,-10.063312844289975,-10.02154897158538,-10.03626340539389,-10.040798404960857,-21.73287898922677,-21.343791123653357,-21.02445898279002,-20.76621169072106,-20.56062476639855,-20.400277543446013,-20.276677873650574,-20.181842381057365,-20.1093520345387,-20.05428134804632,-20.012821878485965,-19.9819600907011,-19.993343369990654,-20.009830288643816,-20.020345839889927,-20.02704843020572,-20.035091217591994,-20.03922482101682,-20.04122820518172,-20.042248493863692,-20.042356145323907,-20.04240036766032,-20.042300156506123,-9.690354694889486,-9.462016467033678,-9.279440150444058,-9.133931287489998,-9.017609953717288,-8.924071177419748,-8.848344750193592,-8.786622418648122,-8.735995751578436,-8.694354598559265,-8.660028788129823,-8.640610605038933,-8.664277978529242,-8.688986054005822,-8.710808172775955,-8.728455721749034,-8.752715184927663,-8.76730271800147,-8.738867691663332,-8.782691754851083,-8.78677047242527,-8.755444832408541,-8.793115063951436,-2.641441260759922,-2.4379189385116056,-2.266054306789756,-2.121196500451177,-1.9988484962080193,-1.895167118152834,-1.8070187133000675,-1.7318861949799107,-1.6677509299442448,-1.6129840681251624,-1.5662617618883619,-1.5404252127191493,-1.5644761738187896,-1.5915589842817537,-1.6201948463646751,-1.6490186239927032,-1.702324551383169,-1.7442647207357134,-1.7732384788325422,-1.7917740190300395,-1.8032770085788303,-1.8250652113623018,-1.824599095781197,-14.687056698744508,-14.323113075215206,-13.983958938542413,-13.70551618274022,-13.484348862745483,-13.310419295942541,-13.174108186171564,-13.067552343401486,-12.984481664409444,-12.919835498813576,-12.944063762109561,-12.969487257868908,-12.988447034579705,-13.005975006705158,-13.026276181744942,-13.0482675688815,-13.083537580995145,-13.10405349682787,-13.115284403976347,-13.001221821596317,-13.125069922566245,-13.128779925353554,-13.01497516205519
eng_purexc_GGA_C_LYP,-0.15926304093245267,-0.3213383455430132,-2.883278916456975e-13,-0.19251931670326677,-0.2575045445078534,-0.42430291295546313,-0.4079752188142824,-0.3935653828951447,-0.3853146262972559,-0.3787347537627984,-0.3735897080724186,-0.369633316078145,-0.366582845047614,-0.3717035217770401,-0.3678555934231269,-0.3649148106874348,-0.36370005325567273,-0.3617029503072912,-0.35991440251734036,-0.35830114820207437,-0.3555554470672394,-0.34171629627105965,-0.33543669874234305,-0.3297796049560103,-0.3259295990132113,-0.3359516179175287,-0.3332566854721938,-0.33215286553086476,-0.7157985677959888,-0.7170259830195701,-0.7124878419175861,-0.7064943153743338,-0.700218208246173,-0.6942549175713345,-0.6888313312196123,-0.68400082908195,-0.6797459144635227,-0.6760245762971164,-0.6727872503415755,-0.669983698008834,-0.6644226702903204,-0.6592308061496773,-0.6553448405690556,-0.6524459487541674,-0.6485379106366939,-0.6462107722948638,-0.644811705015797,-0.6440344419262402,-0.6434721311418898,-0.6428574424999778,-0.6427061200623766,-0.35971560740288155,-0.35470781476909674,-0.35026005945214234,-0.34625991879677914,-0.3426076594620729,-0.33922159453489326,-0.3360425619142465,-0.33303904715431015,-0.3302005783516035,-0.32753199927235643,-0.3250389019473231,-0.3216179323985839,-0.3124809601978309,-0.3029619171262774,-0.29437923391213516,-0.2872091120609729,-0.27677483815291587,-0.27003991058044396,-0.2734901966701195,-0.26265784738002534,-0.2607205905598609,-0.2659430143798076,-0.25774500055685157,-0.16296359932236745,-0.15623918490818184,-0.14979710816377956,-0.14375881120285533,-0.1381494421405646,-0.1329577431224208,-0.12815822627794918,-0.12372187863270333,-0.11962046486628933,-0.11582841375095383,-0.1123228200007366,-0.10773769841060522,-0.0977745861347443,-0.08661891484312109,-0.07504184852164882,-0.06367834478871218,-0.043461777244392714,-0.02820296694801554,-0.01787634056416396,-0.01126877214704638,-0.007114421234825086,-0.0007665524399556635,-0.0002401843723964472,-0.5285681654880725,-0.5199852181357205,-0.511121816841668,-0.5030207636130514,-0.49583173266682556,-0.48951714840675664,-0.48399395821797214,-0.4791680630471919,-0.47494788687056094,-0.47125059354593496,-0.45872584742612393,-0.44746500597957356,-0.4383175509607771,-0.43032233708755463,-0.4226451061964773,-0.4153637222465062,-0.4039248759136828,-0.39670373887615706,-0.39229612426731575,-0.41880372181496683,-0.3879006530223161,-0.3859221545418209,-0.4151110309523314
eng_purexc_GGA_C_PBE,-0.14373087549484032,-0.2898504995399431,-0.00575373127400922,-0.17867613755117262,-0.23335012730815366,-0.3839375902099639,-0.3756592879477912,-0.3671411827606791,-0.36156205057706703,-0.35693043746046554,-0.3530352416168165,-0.3496322392542733,-0.3464827461718886,-0.3464955764476938,-0.34225557905985443,-0.33859011429571245,-0.3354896927235865,-0.333191251167676,-0.33086749730463233,-0.3285556153571636,-0.32478488725654764,-0.31114514106354396,-0.3038956832399717,-0.2976337704476672,-0.2935916406432681,-0.30042929607758045,-0.29765545108509933,-0.29689761068247983,-0.6693498389259248,-0.6730220214274995,-0.6691657990718101,-0.6622001329980689,-0.6536187698506375,-0.6445539587624767,-0.6357085099469376,-0.6275101470894138,-0.6201967274192554,-0.6138566184505009,-0.6084711258784545,-0.6039612696075505,-0.5975545129765611,-0.5921788608697768,-0.5883958010800076,-0.5857768623828804,-0.5826569198489348,-0.5811439286981429,-0.5804108116250143,-0.580097149223655,-0.5798769601007127,-0.579716980748384,-0.5796992950403071,-0.34153029264898965,-0.33874334806957,-0.3353572140176027,-0.33154758532256584,-0.32748510449049145,-0.32330030516137015,-0.31908861577051856,-0.3149216644755504,-0.31086101936604543,-0.306964830657322,-0.3032776468616428,-0.2984975728175474,-0.2884233436777936,-0.27931020102453835,-0.27163971210101256,-0.2654965607474656,-0.25699941884367866,-0.2519322801800835,-0.2543777254845297,-0.24710619697010255,-0.2460663057134613,-0.2501142269005559,-0.24489208152815717,-0.18009088398325848,-0.17533012865281172,-0.17000629458226252,-0.16448700622815313,-0.15895419532301125,-0.15350381074444971,-0.14818435294225024,-0.14302245917405096,-0.13803624976142517,-0.13323975351013154,-0.12864442784492627,-0.12205615902205112,-0.10895147836071542,-0.096680871683209,-0.08537336370306624,-0.07520248292660774,-0.05884088363689397,-0.04792225982686529,-0.04144308512912754,-0.03789833228035052,-0.03605991494840536,-0.034674609641412425,-0.034534912912291396,-0.48375940173907084,-0.47867219955624835,-0.472965030807958,-0.4672861220327816,-0.4617648486018087,-0.45638573125845905,-0.45110692537232877,-0.44589409214657744,-0.44074099769467284,-0.4356791003459935,-0.4229147860374509,-0.4119438054533612,-0.40306357479422306,-0.3953288406072049,-0.38806579984788003,-0.3814033305068637,-0.3713669444604602,-0.36531903972449065,-0.3618141879963429,-0.3790204186789879,-0.3586832624552347,-0.3576102739496826,-0.37672245062718773
eng_purexc_GGA_C_PW91,-0.15868208467957126,-0.3167620292823925,-0.006372152566156111,-0.1969775728129048,-0.255864763388287,-0.4168192603039387,-0.40780095062712296,-0.3986648683231205,-0.39246425904283305,-0.38729200443554107,-0.3829669299034599,-0.3792416569258244,-0.37586546409280286,-0.37596975352914647,-0.3716563662879076,-0.36796013179367887,-0.3650144297463849,-0.36266926739320643,-0.3603277919279413,-0.3580210498391629,-0.3543161649565398,-0.34077205985881354,-0.3336566317035572,-0.3275096229829555,-0.3235251376424894,-0.3304876727700985,-0.3277339692980986,-0.3269555112489184,-0.7236597051429723,-0.7264934665870635,-0.722121156288279,-0.7149215118238299,-0.706284533652949,-0.6972833348495118,-0.6885801265375175,-0.6805693798297626,-0.6734604125786839,-0.6673183673101885,-0.66210991964101,-0.6577493946146474,-0.651462229900531,-0.6461562968509712,-0.642400173967372,-0.6397765451276456,-0.6366109898294492,-0.6350485010424184,-0.6342805128216268,-0.6339470874808317,-0.6337135223347994,-0.6335416876284792,-0.6335223787844134,-0.36749758981861563,-0.36404681331530725,-0.36018660608558994,-0.356053214899189,-0.3517822412782299,-0.34747610445928323,-0.3432073494162086,-0.3390295965576648,-0.3349900075945146,-0.33113519114991263,-0.32750063749686986,-0.32276481682508107,-0.3126733400997808,-0.30352374438806135,-0.2958031894312797,-0.2896062085781591,-0.28100952290375447,-0.2758602602774305,-0.27835069643629307,-0.2709228392377998,-0.2698520957182414,-0.27398301606597497,-0.268642963324452,-0.18740565770562193,-0.18211599813938356,-0.176393414054125,-0.1705712666741169,-0.16480964561899175,-0.15918798314447052,-0.15374268992645537,-0.14849159679742033,-0.14344595500090174,-0.1386138704822366,-0.13400191137524517,-0.12739748936881118,-0.11422678612989967,-0.10186386109875162,-0.09042896609907904,-0.08009699358314602,-0.0633572733159252,-0.052086277290924306,-0.04535588391273957,-0.041663638485884225,-0.03975245070373302,-0.03837366446059631,-0.03823754470196079,-0.524223326329384,-0.5180748271547628,-0.5114273031389458,-0.5050119782920959,-0.4989421289234182,-0.4931718179246135,-0.4876303313852417,-0.4822592144075957,-0.47703282579135997,-0.4719654386092221,-0.45923848391953537,-0.4483265126431484,-0.4395138196002932,-0.43184771196640054,-0.42464992540770163,-0.4180446277139756,-0.40808061536229273,-0.40205102188763525,-0.39853168415601065,-0.41607631269133405,-0.3953455321404169,-0.39422910184826027,-0.41370947610346415
eng_purexc_GGA_C_P86,-0.15895464738527496,-0.32184143995192493,-0.002435908393465847,-0.19587328470798418,-0.2583523704244079,-0.41914695022800186,-0.40857166028791647,-0.39854919808914707,-0.3928545302114664,-0.38830884875356153,-0.38462228759678385,-0.3815485033652783,-0.3788401542091844,-0.38106260088923394,-0.37703957777466884,-0.3736895679003895,-0.3714043883694379,-0.36924078244248226,-0.36707468289469813,-0.36493124408772143,-0.36108093993336665,-0.3456971567127663,-0.3378329018329947,-0.3308253200560154,-0.3261415054147571,-0.3349681608719436,-0.3314181974744573,-0.3301615623309633,-0.7361465003036741,-0.7395626156579019,-0.7349640843028281,-0.7279960164589556,-0.7198389854018471,-0.7113679310376126,-0.7031419739954008,-0.6955002948343588,-0.6886351541963543,-0.6826207221849113,-0.677438995550681,-0.6730235074660246,-0.6660407188999066,-0.6599416798831971,-0.6555200522195183,-0.6523365994209804,-0.6482961861156632,-0.6461247861951066,-0.6449565923751039,-0.6444013847712241,-0.6440025824776512,-0.6436789277249585,-0.6436578367357333,-0.37174427518378766,-0.36930034036399134,-0.3664194284755018,-0.36321497563918204,-0.3597958432695118,-0.3562434056200038,-0.3526164660473989,-0.34896176813555824,-0.3453296201119292,-0.34178345163495577,-0.33837476039141295,-0.3335268662580859,-0.32165793895948985,-0.3105592056427157,-0.3010598864226308,-0.293303490030078,-0.28215778461434105,-0.27506686210595005,-0.2776432511619822,-0.267589660314815,-0.2657547250162268,-0.2702783918092617,-0.26330862265143834,-0.19154951003699563,-0.18722811331061812,-0.18249429404212675,-0.1776025883592065,-0.17266973739560662,-0.16777824493555704,-0.1629764439691176,-0.15829295185633108,-0.1537471963382329,-0.14935372842315245,-0.14512332485776588,-0.13846310920007568,-0.12351024091929647,-0.1089374577361296,-0.09510940192780278,-0.08230202955917616,-0.06053975724277319,-0.04444950430389324,-0.033499639230044134,-0.02640678798446499,-0.021913491383696627,-0.015602295667290307,-0.014814056493298223,-0.5283729442104786,-0.5236419335750875,-0.5181304004453203,-0.5125791895941647,-0.5071932737057873,-0.5019945449502884,-0.4969629138049027,-0.4920661333951766,-0.48728820621741575,-0.4826417709380663,-0.46863346946388923,-0.4563998229887054,-0.4464676980223275,-0.4377756751189632,-0.4295339480339652,-0.4218804208018086,-0.41012374278118513,-0.4028188980546783,-0.3984033731302682,-0.42051972016483136,-0.3941056908785671,-0.392324144310028,-0.41684173585125733
eng_corr_MP2_aa,-0.022713203645117683,-0.05082003485977776,0.0,-0.047447240905516004,-0.04917416815643007,-0.0466296259775387,-0.046478815804594155,-0.045097519229247957,-0.04511756451049699,-0.04633762180938696,-0.04918944136176371,-0.05390683696530392,-0.060517538025520186,-0.05482736090724324,-0.05374043724256323,-0.05348283541045584,-0.04353880625010313,-0.047939545799378404,-0.05320036995209019,-0.05936340565948808,-0.05941151792253483,-0.038457826899265767,-0.033733648140548536,-0.029658633722152133,-0.027161687427004512,-0.01950637650146503,-0.016241746455195837,-0.01547615223955201,-0.10900513837246777,-0.10335750325734418,-0.09881540667966016,-0.09625168742440002,-0.09561860472207998,-0.0964844443194644,-0.09833193913540102,-0.10064966185499277,-0.10304806069612402,-0.10529566692477073,-0.10729417626791252,-0.10902871972528763,-0.10105434539967699,-0.09299066087568075,-0.08767014162679727,-0.0843003405970266,-0.08037156593117277,-0.07842415765049912,-0.07744427611463839,-0.07665602822193536,-0.07688809060685899,-0.07650647577020174,-0.07647965003091335,-0.04464131474815568,-0.045069775431262026,-0.04609410588489602,-0.04756312039883601,-0.04934669786912099,-0.051344322835207665,-0.0534900985588654,-0.05573411533072965,-0.05806187887929938,-0.06049552452909515,-0.06307557139772949,-0.06263885022774052,-0.05254664485082912,-0.05891789859548884,-0.05620949277098535,-0.054224466235286685,-0.02168695026497009,-0.016565837861944037,-0.029351084138478988,-0.011332593480636314,-0.049492758683963675,-0.025009190906416984,-0.008518540762858998,-0.01695642528980254,-0.015808958730995037,-0.015048121625399416,-0.014554501041120665,-0.014245935555941601,-0.014067809352499546,-0.013983070546668577,-0.013966238144447354,-0.013999284282387857,-0.014068452871243437,-0.014162646673848305,-0.012867986116164057,-0.008241089057111645,-0.0051727285163784805,-0.0032118344922666977,-0.0019899514779722384,-0.0007786771003388769,-0.00032005535555960484,-0.00014014165257938277,-6.588630646350827e-05,-3.3379481858865485e-05,-0.00014778151783902008,-6.032688532586193e-05,-0.06346077241140685,-0.06170397022659224,-0.06204363725014593,-0.06412108352825768,-0.06797374032183658,-0.07387300231059317,-0.08225298162001876,-0.09368385290754452,-0.10881612437844271,-0.12829431219004708,-0.11070583168100875,-0.09497311405280318,-0.08404264970681377,-0.07587330541294368,-0.06916240685404222,-0.06360681206754525,-0.05631715123920862,-0.05263953511068788,-0.05075139367682061,-0.0348156088748747,-0.04916486160828845,-0.04857774106804627,-0.03121479925049025
eng_corr_MP2_ab,-0.11830040124376995,-0.25789680843137974,0.0,-0.13107765229248863,-0.19471186477985294,-0.3342401883287234,-0.3173523386016901,-0.30317045378026286,-0.3004400004738147,-0.3066408730971057,-0.32164928085181377,-0.3457968729197475,-0.3788641366215371,-0.39117384575178327,-0.3888819434545746,-0.3941986632403282,-0.3726866915145771,-0.39630571849319046,-0.4243794131315245,-0.4572948294451953,-0.45086263354800127,-0.33592597518965844,-0.3073960363048365,-0.27383207865227827,-0.2554034537073136,-0.2729228158220119,-0.25615620302812936,-0.25323427459820613,-0.5837323284650895,-0.5801416915663417,-0.5722592441979026,-0.5712258758720541,-0.5764170993899446,-0.5873984574404645,-0.60376188912953,-0.6248823018468224,-0.6501882397670389,-0.6792076322447038,-0.7117726818903637,-0.748090029922208,-0.6702929499464034,-0.6025969072913038,-0.5668270069711407,-0.5477552421666999,-0.5293719506965797,-0.5219129262884968,-0.5186355227384899,-0.5171628033426129,-0.5165244771590978,-0.5159712766450747,-0.5158477826091572,-0.29675390555563275,-0.2999389481633041,-0.30570215148819085,-0.31420751474728487,-0.3251609958162366,-0.3384806388012519,-0.35443175183320397,-0.3731486856342349,-0.39490417402960737,-0.42010938088227395,-0.4491027046158966,-0.4622747900039729,-0.3946478785567342,-0.33813903441407356,-0.29634602456081915,-0.26725661972353715,-0.2335534483942826,-0.21672172500147233,-0.22223560339434625,-0.2021493501480856,-0.19898689439251163,-0.20665029850126143,-0.1949591845883506,-0.16220522534525886,-0.15875810470154514,-0.15762717636811527,-0.15823166328583807,-0.16028835379725234,-0.1636901200728093,-0.1684381940328869,-0.17459114642933005,-0.18225161334283396,-0.19156139263816194,-0.20268909466295246,-0.2012719658222231,-0.15883028488096962,-0.12371993529163947,-0.09494639563508571,-0.07168110011430529,-0.03903076653480426,-0.020497117831245876,-0.010764230009718217,-0.005776463514087152,-0.0031849067861306336,-0.0002803638119292378,-8.64934337376932e-05,-0.4161742831477256,-0.40644818744093125,-0.4116165117935243,-0.4251384873978873,-0.44636260890492124,-0.476274171833578,-0.5162904558157556,-0.5684344347908624,-0.6352417032100822,-0.7192553136235658,-0.6011449815247507,-0.5147579155895955,-0.4642928776808083,-0.42880626917949016,-0.394100899775562,-0.35878522651721656,-0.307931838788059,-0.2836401680675761,-0.2726935704734588,-0.3145598091480344,-0.26506411217561326,-0.26287500195519553,-0.29999182004678615
eng_corr_MP2_bb,-0.0008462538635912095,-0.0256417317920978,0.0,-0.0008749285548698823,-0.008411282857718272,,-0.04647881638136896,-0.04509752185012896,-0.04511756251703539,-0.04633763239138312,-0.04918947845075942,-0.05390674979559948,-0.060517386843948764,-0.0548247762230174,-0.05375555084543487,-0.053484706559297934,-0.04353881065035677,-0.047939549067760386,-0.05320036840133882,-0.05936341087037391,-0.05941116210686315,-0.03845746566933346,-0.033733001872258625,-0.029658624432412732,-0.027161696029675896,-0.019506701214161693,-0.016242148484938868,-0.015482724758055745,-0.1090051391921929,,,,,,,,,,,,-0.101054341887702,-0.09299069279825266,-0.08766992118608297,-0.08430014016564874,-0.08037275039770453,-0.07842730120971544,-0.07744735217280502,-0.07728101704348683,-0.0765840241947978,-0.07655397820590257,-0.07648749069483407,,,,,,,,,,,,-0.06554344059474072,-0.062283320239830714,-0.04344963480371722,-0.03591225982075449,-0.029958452696619266,-0.05184791948009516,-0.05066730305229279,-0.029351782695845898,-0.04969597713981991,-0.010106605338281395,-0.0249966641585308,-0.049206462700501545,,,,,,,,,,,,-0.012868010372030676,-0.00824108906356388,-0.005172727167767086,-0.0032118350051384536,-0.001989949167060387,-0.0007786771667123198,-0.000320056838318001,-0.00014014155556819552,-6.5886255486892e-05,-3.337952200019888e-05,-0.00014778163822921366,-6.032683962097685e-05,,,,,,,,,,,-0.1107056911329396,-0.09497304474479394,-0.08404263692007766,-0.07587329030697476,-0.06916244094459563,-0.063606686877387,-0.05631726643320145,-0.05263958680563585,-0.05075135663614105,-0.03481571042173068,-0.049164859028515306,-0.04857769632418555,-0.03121470822630229
eng_corr_MP2_OS,-0.11830040124376995,-0.25789680843137974,0.0,-0.13107765229248863,-0.19471186477985294,-0.3342401883287234,-0.3173523386016901,-0.30317045378026286,-0.3004400004738147,-0.3066408730971057,-0.32164928085181377,-0.3457968729197475,-0.3788641366215371,-0.39117384575178327,-0.3888819434545746,-0.3941986632403282,-0.3726866915145771,-0.39630571849319046,-0.4243794131315245,-0.4572948294451953,-0.45086263354800127,-0.33592597518965844,-0.3073960363048365,-0.27383207865227827,-0.2554034537073136,-0.2729228158220119,-0.25615620302812936,-0.25323427459820613,-0.5837323284650895,-0.5801416915663417,-0.5722592441979026,-0.5712258758720541,-0.5764170993899446,-0.5873984574404645,-0.60376188912953,-0.6248823018468224,-0.6501882397670389,-0.6792076322447038,-0.7117726818903637,-0.748090029922208,-0.6702929499464034,-0.6025969072913038,-0.5668270069711407,-0.5477552421666999,-0.5293719506965797,-0.5219129262884968,-0.5186355227384899,-0.5171628033426129,-0.5165244771590978,-0.5159712766450747,-0.5158477826091572,-0.29675390555563275,-0.2999389481633041,-0.30570215148819085,-0.31420751474728487,-0.3251609958162366,-0.3384806388012519,-0.35443175183320397,-0.3731486856342349,-0.39490417402960737,-0.42010938088227395,-0.4491027046158966,-0.4622747900039729,-0.3946478785567342,-0.33813903441407356,-0.29634602456081915,-0.26725661972353715,-0.2335534483942826,-0.21672172500147233,-0.22223560339434625,-0.2021493501480856,-0.19898689439251163,-0.20665029850126143,-0.1949591845883506,-0.16220522534525886,-0.15875810470154514,-0.15762717636811527,-0.15823166328583807,-0.16028835379725234,-0.1636901200728093,-0.1684381940328869,-0.17459114642933005,-0.18225161334283396,-0.19156139263816194,-0.20268909466295246,-0.2012719658222231,-0.15883028488096962,-0.12371993529163947,-0.09494639563508571,-0.07168110011430529,-0.03903076653480426,-0.020497117831245876,-0.010764230009718217,-0.005776463514087152,-0.0031849067861306336,-0.0002803638119292378,-8.64934337376932e-05,-0.4161742831477256,-0.40644818744093125,-0.4116165117935243,-0.4251384873978873,-0.44636260890492124,-0.476274171833578,-0.5162904558157556,-0.5684344347908624,-0.6352417032100822,-0.7192553136235658,-0.6011449815247507,-0.5147579155895955,-0.4642928776808083,-0.42880626917949016,-0.394100899775562,-0.35878522651721656,-0.307931838788059,-0.2836401680675761,-0.2726935704734588,-0.3145598091480344,-0.26506411217561326,-0.26287500195519553,-0.29999182004678615
