,C,F,H,N,O,C2_0.5,C2_0.6,C2_0.7,C2_0.8,C2_0.9,C2_1.0,C2_1.1,C2_1.2,C2_1.3,C2_1.4,C2_1.5,C2_1.6,C2_1.7,C2_1.8,C2_1.9,C2_2.0,C2_2.2,C2_2.4,C2_2.6,C2_2.8,C2_3.0,C2_3.5,C2_4.0,F2_0.5,F2_0.6,F2_0.7,F2_0.8,F2_0.9,F2_1.0,F2_1.1,F2_1.2,F2_1.3,F2_1.4,F2_1.5,F2_1.6,F2_1.7,F2_1.8,F2_1.9,F2_2.0,F2_2.2,F2_2.4,F2_2.6,F2_2.8,F2_3.0,F2_3.5,F2_4.0,H2O_0.5,H2O_0.6,H2O_0.7,H2O_0.8,H2O_0.9,H2O_1.0,H2O_1.1,H2O_1.2,H2O_1.3,H2O_1.4,H2O_1.5,H2O_1.6,H2O_1.7,H2O_1.8,H2O_1.9,H2O_2.0,H2O_2.2,H2O_2.4,H2O_2.6,H2O_2.8,H2O_3.0,H2O_3.5,H2O_4.0,H6_0.5,H6_0.6,H6_0.7,H6_0.8,H6_0.9,H6_1.0,H6_1.1,H6_1.2,H6_1.3,H6_1.4,H6_1.5,H6_1.6,H6_1.7,H6_1.8,H6_1.9,H6_2.0,H6_2.2,H6_2.4,H6_2.6,H6_2.8,H6_3.0,H6_3.5,H6_4.0,N2_0.5,N2_0.6,N2_0.7,N2_0.8,N2_0.9,N2_1.0,N2_1.1,N2_1.2,N2_1.3,N2_1.4,N2_1.5,N2_1.6,N2_1.7,N2_1.8,N2_1.9,N2_2.0,N2_2.2,N2_2.4,N2_2.6,N2_2.8,N2_3.0,N2_3.5,N2_4.0
eng_purexc_GGA_X_B88,-5.0677164053596675,-10.06366060286186,-0.30975704109130003,-6.596194640828579,-8.22279543943383,-11.173717376977361,-11.149039842283843,-11.041969450297657,-10.862565236660945,-10.6935259433547,-10.55373800198574,-10.450714409533246,-10.386634726495732,-10.3491209959197,-10.186275728089031,-10.165558589152708,-10.146727111841534,-10.130087940711096,-10.117064162019966,-10.111905585243726,-10.117176318228873,-10.131913731295432,-10.13450289879374,-10.134993622268242,-10.134911403317062,-10.134761612916774,-10.134706133233259,-10.094697427057659,-21.780776623451075,-21.423183192320774,-21.099591700671937,-20.83379669203393,-20.621683336968772,-20.45608266109743,-20.32823032906732,-20.229972577033234,-20.154657783820998,-20.145991699992727,-20.150579113371574,-20.14763367113372,-20.142823937321698,-20.138277711818827,-20.13463372791819,-20.131951555830806,-20.128881379767844,-20.12831801045536,-20.127757954761307,-20.127417010242876,-20.12710596584146,-20.127081555195726,-20.127201394333163,-9.725647932462033,-9.494241903339105,-9.308728915126691,-9.16038390368246,-9.041273573497653,-8.944865349730538,-8.866051207909909,-8.80095474937448,-8.746673835227417,-8.766856165983066,-8.790232951467468,-8.806617780194246,-8.817871800809712,-8.825501965326325,-8.830636448429177,-8.834082202396834,-8.837958935190283,-8.8397652758173,-8.840677154623245,-8.841194381052947,-8.805719147689953,-8.806397372177804,-8.806653799625296,-2.659473899015316,-2.449734974579511,-2.272037345933712,-2.1217555132694157,-1.9942655480727731,-1.8855885597939894,-1.7924865564219943,-1.712367243427864,-1.702616997173302,-1.7135625063752944,-1.7273252545919187,-1.7430507188367976,-1.7596500116954605,-1.7760034825004536,-1.791193095589191,-1.804633178268347,-1.8255051334372783,-1.8391289911238826,-1.8474375321257177,-1.8522988787694925,-1.8550665555866588,-1.8577514410042717,-1.8583482521348267,-14.73226257001949,-14.361223732206726,-14.015380480376301,-13.730031860470515,-13.50141272890973,-13.31931417953832,-13.174104240771596,-13.125896129989199,-13.126404376677787,-13.122549005357744,-13.120029556886397,-13.1284018112953,-13.149325923091904,-13.168164150906764,-13.180164115846546,-13.186981744550755,-13.192322056425583,-13.077970444300512,-13.192863062945058,-13.192453625962429,-13.081613721196796,-13.082061196769809,-13.082338961927599
eng_purexc_GGA_X_PBE,-5.031933916718697,-10.002737660241438,-0.30594237247209394,-6.552207502167149,-8.170836340266945,-11.10795836883539,-11.082591753433757,-10.975140416377597,-10.796360040880275,-10.627830412195483,-10.488231409113377,-10.384905754738128,-10.31993128263277,-10.281236874020552,-10.121404884328507,-10.099998800747006,-10.080625832435562,-10.063535293610036,-10.050085745810232,-10.044426080891142,-10.049128157460771,-10.063219541586763,-10.065519060682625,-10.065772162763874,-10.065427281288146,-10.064989267870555,-10.064246370238099,-10.023888394071616,-21.66098223170171,-21.30698855275313,-20.984443774253503,-20.7189642906187,-20.506894488845912,-20.34119564139473,-20.213173374328512,-20.114726622882102,-20.03923599467568,-20.02982002891266,-20.033847880745423,-20.030593227899463,-20.025544106217627,-20.02075370454283,-20.016832737436435,-20.01383640985583,-20.01005596206745,-20.008795258957846,-20.00765188692439,-20.006903923165925,-20.00619795266319,-20.005579798934047,-20.005477428257386,-9.668406545092733,-9.438370931457504,-9.253799128343207,-9.106106121876657,-8.987459619308414,-8.891392514390835,-8.812837380765515,-8.747944448162865,-8.693828718109904,-8.713045250111401,-8.735679217252834,-8.751571637171661,-8.762460538398516,-8.769788213443475,-8.774650251828147,-8.777838034844166,-8.78121869288885,-8.782548165880714,-8.783009501042388,-8.78311618433151,-8.747665325757856,-8.747669731332747,-8.747593069183138,-2.6389367561461516,-2.429892586149551,-2.2528339820683536,-2.103141497559003,-1.9761859728287403,-1.8679870302384034,-1.7753091454520586,-1.6955639203801618,-1.6854651792278077,-1.6959876899816853,-1.7094015408660632,-1.7248029735023,-1.7410689104599677,-1.7570603933462274,-1.7718538926618523,-1.7848704034118226,-1.8048775822659455,-1.81773239866343,-1.8254575236331176,-1.8299302442594183,-1.8324632676999886,-1.8349215149461648,-1.835471982441426,-14.648492456408288,-14.279736418128676,-13.935617757582426,-13.651493768198465,-13.423723959050669,-13.242197499998367,-13.097359375701815,-13.048196448657057,-13.047210961170027,-13.042193187783957,-13.03869653819786,-13.04610426001107,-13.066111193397054,-13.084302632997685,-13.09588057261292,-13.102396823440634,-13.10728179326817,-12.99397017523848,-13.107043226143908,-13.106256549211908,-12.996131070325584,-12.995728131056847,-12.99553093126105
eng_purexc_GGA_X_PW91,-5.050190886665204,-10.041758217590782,-0.30687121648361515,-6.576706312018309,-8.20183854663629,-11.151783735552463,-11.124631610638197,-11.016097977109657,-10.835967589585245,-10.66633361664877,-10.525946497269079,-10.422200264127904,-10.35717371047303,-10.318635210741967,-10.157492544022547,-10.136160189177119,-10.116839326528442,-10.099802248204382,-10.08643366416476,-10.080933646431394,-10.085867518837187,-10.100179627468837,-10.10243967056224,-10.102630998059631,-10.102244225939977,-10.10178841387212,-10.101016784142047,-10.05991449805194,-21.748120980153207,-21.39136774039053,-21.06707581106611,-20.800229980594143,-20.587202659189362,-20.42091406166177,-20.292544096135355,-20.193874633899785,-20.118217586810193,-20.109000680820518,-20.11303631406479,-20.10961797276303,-20.10437309105691,-20.099412712855806,-20.09536814828597,-20.092296867871962,-20.088484438304942,-20.08726012329301,-20.086115437602636,-20.0853412622836,-20.084602540628996,-20.083827464002812,-20.083600637266475,-9.705458933518655,-9.47401068457959,-9.288533530954458,-9.140262278522165,-9.02123258226079,-8.924893914566434,-8.846130598964558,-8.781063732706592,-8.726791449323956,-8.746261390408996,-8.769020841408677,-8.784928180853994,-8.795788821516709,-8.803078232627417,-8.80790585164438,-8.811067387937392,-8.814419958330458,-8.815744253825248,-8.816213235810629,-8.8163287395818,-8.78070913249942,-8.78064026817577,-8.780425943112949,-2.6482110148204905,-2.4384699907686365,-2.2608175214395456,-2.1106085406124877,-1.9831984676147962,-1.8745969727332927,-1.781558910090278,-1.7014885999984537,-1.6913946849946506,-1.7019310328746424,-1.7153086532676716,-1.7306547458988832,-1.74687034272143,-1.762832729160862,-1.7776255178619669,-1.7906673678713119,-1.8107620321851994,-1.8236739311858168,-1.831375767035697,-1.8357613851930212,-1.8381922045117867,-1.8405129240645395,-1.8410459860103583,-14.70769557211507,-14.335610465706479,-13.988717691914074,-13.702452093164396,-13.473072810995998,-13.290367244996895,-13.144690990040468,-13.095579029209752,-13.095026669355867,-13.090334368369309,-13.08711976495635,-13.094858144864244,-13.115221187164146,-13.133640515073278,-13.145318284061588,-13.151857995074646,-13.156697918707284,-13.042120033732123,-13.156355950688118,-13.155553600616418,-13.044229776144851,-13.043811662788277,-13.043502727787718
eng_purexc_GGA_C_LYP,-0.15826314556735774,-0.32096572475478957,-2.6830808219817647e-13,-0.19188783688652591,-0.2565999326371685,-0.4237388620768952,-0.4034099243835932,-0.38999706515707827,-0.38048633164371715,-0.3713426012066307,-0.36153266895291075,-0.3495293380917563,-0.3346707979275403,-0.31970284383469044,-0.35688757886066536,-0.35024853301608844,-0.34527939877705355,-0.3414127688981192,-0.33804856444965187,-0.33442811420594265,-0.3305572109542489,-0.32520561690464644,-0.3227462583712718,-0.32113409098536916,-0.319883684381403,-0.3188897308917527,-0.31744564757595817,-0.32802521179390287,-0.7130628427066993,-0.7180811653211463,-0.7130300455190509,-0.7066113282677671,-0.70008209299177,-0.6939716717973552,-0.6884551808467576,-0.6835611313329765,-0.6792611190726677,-0.6717525588308801,-0.6647986507526732,-0.6597812739487391,-0.6560078941671507,-0.653086764412152,-0.6507817382941116,-0.6489417465738556,-0.6462776242790235,-0.6445971765204243,-0.6435722390690569,-0.6429707701988437,-0.6425208790958664,-0.6420495343890078,-0.6419523374745482,-0.35975940470807305,-0.35470308635263254,-0.3502314681366727,-0.3462354881180745,-0.34261557551980293,-0.33928824936171587,-0.3361880534448147,-0.33327138497298303,-0.330515573619834,-0.3154747393490465,-0.3017027408194407,-0.29145969551087186,-0.283802990472596,-0.27800635210698854,-0.2735609845545827,-0.27011087346142204,-0.2652638818628936,-0.26218772559290543,-0.2601932331724578,-0.25888782838239294,-0.2652378707325081,-0.2641898880091876,-0.26387088347407434,-0.1633231255815981,-0.15648625814677058,-0.1499923271512868,-0.1439464414796045,-0.13836059547479485,-0.1332130595960871,-0.12847041373956053,-0.12409758228436339,-0.11347682618745375,-0.10020587260858504,-0.08691385888450756,-0.07421426617844533,-0.0625073684023591,-0.052043456592574436,-0.04293650350257947,-0.03518175488943489,-0.023316706719252855,-0.015309604036504335,-0.010001391640797757,-0.006503765192836282,-0.004205348692653269,-0.0013660573956284644,-0.0004211863814444454,-0.528265794120864,-0.5195104274499601,-0.5104569985949138,-0.5021517645070771,-0.4947443026949203,-0.4881962799881739,-0.4824245942521489,-0.469517261616832,-0.4545952112441986,-0.4433648912322963,-0.4342706173554994,-0.4253692168022472,-0.4164015933928691,-0.40917446460457746,-0.40379393683260256,-0.3997259207181136,-0.3940897564586107,-0.41713127803878697,-0.38818261583222385,-0.3866387639305965,-0.41260123716820124,-0.4113068448690795,-0.4108751162811434
eng_purexc_GGA_C_PBE,-0.14434065749324865,-0.2925751704064115,-0.005976296064324636,-0.1798988820475914,-0.23517275410015237,-0.38556599794825236,-0.37536010967355304,-0.3673983041766423,-0.3610635537422974,-0.35487326764893945,-0.3481580826070604,-0.3398476729647699,-0.32941998727892075,-0.3185228193814806,-0.336977021925256,-0.3308625896254972,-0.32590977017905437,-0.321713727778225,-0.3177929497685009,-0.31338578687926266,-0.30827969370933234,-0.29983367197804617,-0.29572105684640027,-0.29313468289772554,-0.29146224055038145,-0.29037498630607317,-0.28915000498392623,-0.2973840004186573,-0.6697809735702606,-0.6785696181981447,-0.6748421399376039,-0.6676605716709177,-0.6589375830466528,-0.6498322650743421,-0.6409978900678218,-0.6328152743204362,-0.6254897210553753,-0.6154307779105382,-0.606752215208145,-0.6006324636543294,-0.5962257986324533,-0.5930266431036707,-0.590705176956195,-0.5890314186850842,-0.5869937000694156,-0.5861000312470233,-0.5856463213686236,-0.5854237637637983,-0.5852707458104982,-0.5851611981842778,-0.5851495538424893,-0.3444511349776004,-0.3417696460960089,-0.33851691577391974,-0.3348470900247672,-0.33092559695058205,-0.32688194096060613,-0.32280894970649265,-0.31877373795423763,-0.3148295198572978,-0.2988094980912809,-0.2853254257050438,-0.27543418198390024,-0.26814520054508006,-0.2627458973269822,-0.2587297318064141,-0.25573426115055964,-0.2518270930653676,-0.24965343749816554,-0.24845713026833455,-0.24781128996701068,-0.252395167933152,-0.2520983725179633,-0.25205074144411543,-0.18200382830812523,-0.17719389319500872,-0.1719152667092447,-0.16651930023593273,-0.16116790692920177,-0.15594086190069162,-0.15087523934782684,-0.14598876970536248,-0.13257682560861425,-0.11771391086266657,-0.10392526509742035,-0.0913859696750597,-0.08029653555612139,-0.07078826069545706,-0.06287919357411607,-0.056476359797578014,-0.04747077777655466,-0.04216824907090588,-0.03918014784811914,-0.037551793206496924,-0.03669041590224046,-0.035968680950549704,-0.03585473135441501,-0.4861347060585053,-0.48094641095506285,-0.47525980476893537,-0.4696459412564438,-0.4642047595051178,-0.4589042703914274,-0.45370019756738356,-0.44182584283626997,-0.4283757642028607,-0.4179068808083448,-0.40902684071573414,-0.400122044981923,-0.391023640360829,-0.3835162007186275,-0.3778776895354604,-0.37365389748204136,-0.3679755570060553,-0.38323691941594595,-0.36253779947673326,-0.36132894572144336,-0.3790064845670428,-0.37834334883013737,-0.3782116873016008
eng_purexc_GGA_C_PW91,-0.1591659291381688,-0.31926608094735875,-0.006594225931318131,-0.19805267590435374,-0.25749014700523903,-0.4182569500363413,-0.40727141554997043,-0.3986615763318307,-0.39166907112631605,-0.3848907059045219,-0.37767792454819893,-0.3689580140610996,-0.35821190310926515,-0.3470999954303128,-0.36601287396375853,-0.3598528215256862,-0.3548861964562156,-0.3506982640091383,-0.3468056733445054,-0.34246201833664025,-0.33747831329119304,-0.32931615375813855,-0.32533663808122376,-0.32281571281767013,-0.3211634396263075,-0.32007317371182437,-0.31882135971357767,-0.32711662960295074,-0.7237560394657345,-0.7316937209248321,-0.7274193912372009,-0.7199791442941819,-0.7111751073808568,-0.7021096816786391,-0.693396333391714,-0.6853819999969225,-0.6782453473084215,-0.6684497422355676,-0.6600050074155797,-0.6540380392463523,-0.6497192498900428,-0.6465605677473598,-0.6442473328278479,-0.6425618341931488,-0.6404772903465188,-0.6395393826707148,-0.6390595574600648,-0.6388227955630286,-0.6386603305182487,-0.6385438113910047,-0.638531463275306,-0.37021536075242134,-0.36684991425688834,-0.3631016136954161,-0.3590867917837554,-0.35493564053791127,-0.3507491326877117,-0.34659743122939196,-0.34252979635815667,-0.3385853908185565,-0.32256615156446145,-0.3091073495953726,-0.29923955293089444,-0.29196128593190745,-0.2865585079450654,-0.28252718012730405,-0.279508274899667,-0.27554338253917215,-0.2733142254303403,-0.2720746980589159,-0.27139964549650863,-0.27606393564725906,-0.27575123120857237,-0.27570155486181,-0.18922897022735047,-0.1838699656368621,-0.17816661601311312,-0.17243778243921265,-0.16682509775904977,-0.16139264888778426,-0.15616588014614086,-0.15115386226698063,-0.13762781989667358,-0.12268195177147571,-0.1088177190012085,-0.09619208858788925,-0.08499808879661161,-0.07536823228385318,-0.06732781102275652,-0.06079289169600754,-0.051551975593653473,-0.04607648807912261,-0.04297730046393808,-0.041285528662697024,-0.040393450645364364,-0.03965802542881747,-0.03955281303855962,-0.5264026259833624,-0.5201171848306366,-0.5134461864148598,-0.5070481435696025,-0.5010091238569653,-0.49526763346744435,-0.48975032575253524,-0.47771136454786045,-0.4642171875570503,-0.4537539743681667,-0.44491120047039445,-0.4360776866311139,-0.4270890893498134,-0.41969626944853267,-0.414149774845276,-0.4099906356009155,-0.4043762595501125,-0.4198801483789863,-0.39893244399041783,-0.3976996981421839,-0.4156289076193358,-0.4149318663281775,-0.4147911003227934
eng_purexc_GGA_C_P86,-0.1592807056665223,-0.32411560051230215,-0.002656314973021917,-0.19684640554171423,-0.25968870610516254,-0.4204239547482973,-0.40694958469032616,-0.3978215700021945,-0.3912606454710198,-0.38482930527811143,-0.3776669293838574,-0.36849467082243675,-0.3567141355311866,-0.34440542997397594,-0.3698892843598393,-0.3633189191816988,-0.3581152492311884,-0.3537993113448348,-0.34981877426731917,-0.3453338563420038,-0.3401409100477709,-0.33152962091811194,-0.3272508089138033,-0.32443830237271076,-0.3224921182372741,-0.32112454008256786,-0.31935997971853597,-0.3293788788809104,-0.7355054614443561,-0.7441655857486991,-0.7397231410225259,-0.7326540458808523,-0.7244115130740119,-0.7159141886253194,-0.7076991637289342,-0.7000774557380772,-0.6932172119705302,-0.6829193626138911,-0.6737556167921721,-0.6671886436359141,-0.6623481039739391,-0.658722245923647,-0.6559857465368402,-0.6539175160577401,-0.6511913053396442,-0.6498005071748921,-0.6490423049337525,-0.6486574435748798,-0.6483868269374405,-0.6482038629962888,-0.648210334494153,-0.374237914022453,-0.3718635945879184,-0.3690798751894577,-0.3659866632375892,-0.3626918444132087,-0.3592796960784982,-0.3558077159213342,-0.35231911048772,-0.3488536487948601,-0.3304782173743071,-0.3147309348479884,-0.3031507236398439,-0.29448521679975254,-0.28790344308756294,-0.28284559187213154,-0.27892375689301124,-0.27346214662817775,-0.2700856477662573,-0.2679918926281071,-0.2667056345491456,-0.2722576276305915,-0.2714323865379975,-0.2712714640073586,-0.1931550940647393,-0.18883063195683922,-0.18417997533308078,-0.17944099219120135,-0.17471509344832906,-0.17007339157521906,-0.16555415832340425,-0.16117683543740896,-0.14648699054413858,-0.12953028890998045,-0.11362333700237345,-0.09896695140424312,-0.08571377203768647,-0.07397030898442988,-0.0637711477549568,-0.05507188329310264,-0.04168992068014335,-0.03259887136848669,-0.026565866872977694,-0.022620357736765316,-0.020072446310857982,-0.017071074068549994,-0.016195313406656454,-0.5303102940371556,-0.5255570735461282,-0.5200946604838489,-0.5146278092312673,-0.5093424873191558,-0.5042439839820142,-0.49930952378428417,-0.48643313834305796,-0.4713993577466935,-0.45980696807250226,-0.4500712703855872,-0.44033286511642183,-0.43035150442204256,-0.4220695461136177,-0.4157800917468808,-0.41100476126390095,-0.4044446110616544,-0.42373475691058277,-0.39778775260576377,-0.3961517824997413,-0.41834107424310374,-0.4171838782470938,-0.4168975102641794
eng_corr_MP2_aa,-0.016345008791238704,-0.03993104800670294,0.0,-0.03568218150344993,-0.037923520961637674,-0.03634498223482732,-0.03430681272223255,-0.03390304608927537,-0.033713643448956575,-0.03380050915599417,-0.034254064101726114,-0.03484132695140858,-0.035047305881407795,-0.034688988822829704,-0.02620955949838677,-0.024443926144805117,-0.023174606377044594,-0.022287879808111886,-0.02169430427104458,-0.02127332579786755,-0.02078060961282221,-0.019028426670917552,-0.018562378628614668,-0.018070372734738206,-0.017683525279982345,-0.017594835785485145,-0.01724474015103079,-0.010978065500440245,-0.08745702243134335,-0.08328611931744018,-0.07955245326665196,-0.07720402360492337,-0.07606141369848507,-0.07578708154802376,-0.07605212602156877,-0.07657846352794244,-0.07717982032240228,-0.07277762149768216,-0.06814968092581816,-0.06531295709830598,-0.06352537360309002,-0.06237337755372763,-0.061616761671000594,-0.06111142034548375,-0.060533385562055834,-0.060260273604263136,-0.06012004277223406,-0.06005981117929412,-0.06000907615557817,-0.059957934512429686,-0.05994294610633768,-0.035396988935535216,-0.03524277267636903,-0.03547531559953755,-0.0359774952580015,-0.0366467721954336,-0.03740720213250398,-0.03821217555198869,-0.039022777573567285,-0.0398224813369637,-0.029825041780788437,-0.022723444466286567,-0.01794595608092861,-0.014691575591507178,-0.01243879383354643,-0.010853592777009055,-0.009721240630597691,-0.038111049825064136,-0.007528442531864934,-0.007093102821027989,-0.006842214452033956,-0.01893083909188433,-0.01882700937370347,-0.018796917435710537,-0.01280651306384221,-0.011682003104582738,-0.010855174595987732,-0.010227753954385401,-0.0097351053038848,-0.00933577252617528,-0.009002452839577178,-0.008716940927374269,-0.005841587158035217,-0.003616459749748902,-0.002295544069726728,-0.0014879150135955611,-0.0009802230579223571,-0.0006538731082736659,-0.00044078096585622995,-0.0003001705194493547,-0.00014392004066405444,-7.256093657326895e-05,-3.8684055925683814e-05,-2.183975987636989e-05,-1.301201283838882e-05,-4.328235300714028e-06,-1.7723514189857989e-06,-0.050806171568870774,-0.04904646483297141,-0.048383998525058654,-0.04871412584991336,-0.049983845993165056,-0.052216465311599694,-0.055471906325510856,-0.053147005041965956,-0.048500253504074,-0.04568803844793072,-0.043981438085620356,-0.04283684190293172,-0.041658274665612255,-0.04049627360575901,-0.03954860121707125,-0.038822899832119236,-0.037859766282831366,-0.024901754180193025,-0.03697554907695499,-0.03677829450959781,-0.02349418642119122,-0.0233291631645091,-0.023279287020541155
eng_corr_MP2_ab,-0.0867656290878396,-0.20825988249662894,0.0,-0.1038222560664008,-0.15463687140350135,-0.26731449033087035,-0.24620410798833253,-0.2358326198950228,-0.2299875714114139,-0.22625610851926375,-0.22225671055364554,-0.21442339333858826,-0.200271467284656,-0.18409844268105974,-0.2221851734934966,-0.21042391113877673,-0.2036671761075068,-0.19979633593643648,-0.19710137570312605,-0.1934194203775608,-0.18781375514918014,-0.17912258708937592,-0.17684711849425516,-0.1758347534046423,-0.1751949615677691,-0.17470559649019915,-0.17401008935415127,-0.18037236853748662,-0.47594508106755706,-0.4786013525546324,-0.4728034875948005,-0.47048446314707487,-0.47137189505955723,-0.47511104352551325,-0.4811980306794871,-0.48900558442911607,-0.4980713797470996,-0.4713817232467055,-0.4467184327210064,-0.43425299310741555,-0.42744343446073324,-0.42350505061043814,-0.4211228875665267,-0.41962860039986194,-0.4180244327801988,-0.41726270980212044,-0.41691843101467047,-0.4167493667519119,-0.41667065560088057,-0.4165799800120522,-0.41654581036426963,-0.24312528997970992,-0.24314074217504014,-0.24458204550278712,-0.24759731437715993,-0.2518009982845376,-0.25691236048361565,-0.2629043862331797,-0.26958158725794307,-0.2768836782204883,-0.2361527150121619,-0.20702016168901852,-0.18940431001126545,-0.17829547394178133,-0.17106322236767732,-0.16623120267437685,-0.1629312051802749,-0.15901648844267294,-0.15702578662456948,-0.1559766800870575,-0.15540933640990545,-0.16093224338632295,-0.16061631805448054,-0.16053051153366593,-0.12810072294388195,-0.12380038725706526,-0.12088750442477708,-0.11897576706596286,-0.11783999268133082,-0.11735500550339352,-0.1174563836087448,-0.11810323675799295,-0.09585451133680886,-0.07412794832407806,-0.057579814639459936,-0.044627524711020536,-0.034403290496117914,-0.02636636680740118,-0.020111469600678965,-0.01529491226555468,-0.008827423176088357,-0.005121220838627126,-0.0030039533876801802,-0.0017866027295895565,-0.0010786056834102935,-0.0003306545969730981,-0.00011952237006225905,-0.34015205393318443,-0.33064719042275426,-0.32985649066865885,-0.333685361152489,-0.3413121963422926,-0.3527915254437508,-0.36813741133187267,-0.34171659675229005,-0.30576371132568025,-0.2861676745752128,-0.27373903949595435,-0.26106988311570933,-0.24573125733172813,-0.2334118824065992,-0.2252920749023952,-0.22003066863222379,-0.2141341198140039,-0.2309707824771198,-0.20971027608690215,-0.20886200719210612,-0.2270533813922275,-0.22656899799970104,-0.22643548279869485
eng_corr_MP2_bb,-0.0007275960458447005,-0.0200005439359373,0.0,-0.0007648039011306197,-0.006454331035067612,,-0.03430681152677968,-0.03390304527163958,-0.03371364263652133,-0.03380049564579522,-0.03425405378473647,-0.034841320646065606,-0.035047302635594337,-0.03468899321189495,-0.026209514746305954,-0.024443919549154012,-0.02317527006113895,-0.022288637817162026,-0.02169418962047944,-0.021272652137106562,-0.0207804775504489,-0.020011261913800503,-0.018751448352541337,-0.018149600315368438,-0.017828244246215305,-0.01745735229588214,-0.01724468545524377,-0.01094106030620161,-0.08745700933665529,,,,,,,,,-0.07277760622822807,-0.06814967989608985,-0.0653129277465047,-0.0635253848943054,-0.062373427437441065,-0.061616790208185494,-0.06111143122749818,-0.06053338701001147,-0.06026028125216258,-0.06012001595123862,-0.06003177171028222,-0.059998434973714945,-0.059958132246782925,-0.05994294621497011,,,,,,,,,,-0.04053047753236328,-0.03978314908294636,-0.039245418449114874,-0.038869358742599176,-0.03860436262956976,-0.03841569836146996,-0.0382801272247989,-0.00830204276835207,-0.038022111422281735,-0.037975440778008046,-0.03795109857249589,-0.018930839655353613,-0.018826997237770354,-0.018796921956853493,,,,,,,,,-0.005841587634973292,-0.0036164615736876088,-0.0022955418236466013,-0.0014879143621579652,-0.0009802230215600648,-0.0006538730749116845,-0.00044078088307151505,-0.0003001699359507901,-0.00014391942396458154,-7.256111746019737e-05,-3.8684241626166243e-05,-2.1840330336409784e-05,-1.3012235047573022e-05,-4.328239813956304e-06,-1.7723529414282044e-06,,,,,,,,-0.05314682598410427,-0.0485002518114548,-0.045688060704453866,-0.04398136794531561,-0.042836770625201456,-0.041658155375933405,-0.04049628108349922,-0.03954860592281437,-0.03882289214219685,-0.03785978457722512,-0.024901741387544925,-0.036975545290419076,-0.03677829347309464,-0.0234941942646079,-0.02332916228457539,-0.02327928412356469
eng_corr_MP2_OS,-0.0867656290878396,-0.20825988249662894,0.0,-0.1038222560664008,-0.15463687140350135,-0.26731449033087035,-0.24620410798833253,-0.2358326198950228,-0.2299875714114139,-0.22625610851926375,-0.22225671055364554,-0.21442339333858826,-0.200271467284656,-0.18409844268105974,-0.2221851734934966,-0.21042391113877673,-0.2036671761075068,-0.19979633593643648,-0.19710137570312605,-0.1934194203775608,-0.18781375514918014,-0.17912258708937592,-0.17684711849425516,-0.1758347534046423,-0.1751949615677691,-0.17470559649019915,-0.17401008935415127,-0.18037236853748662,-0.47594508106755706,-0.4786013525546324,-0.4728034875948005,-0.47048446314707487,-0.47137189505955723,-0.47511104352551325,-0.4811980306794871,-0.48900558442911607,-0.4980713797470996,-0.4713817232467055,-0.4467184327210064,-0.43425299310741555,-0.42744343446073324,-0.42350505061043814,-0.4211228875665267,-0.41962860039986194,-0.4180244327801988,-0.41726270980212044,-0.41691843101467047,-0.4167493667519119,-0.41667065560088057,-0.4165799800120522,-0.41654581036426963,-0.24312528997970992,-0.24314074217504014,-0.24458204550278712,-0.24759731437715993,-0.2518009982845376,-0.25691236048361565,-0.2629043862331797,-0.26958158725794307,-0.2768836782204883,-0.2361527150121619,-0.20702016168901852,-0.18940431001126545,-0.17829547394178133,-0.17106322236767732,-0.16623120267437685,-0.1629312051802749,-0.15901648844267294,-0.15702578662456948,-0.1559766800870575,-0.15540933640990545,-0.16093224338632295,-0.16061631805448054,-0.16053051153366593,-0.12810072294388195,-0.12380038725706526,-0.12088750442477708,-0.11897576706596286,-0.11783999268133082,-0.11735500550339352,-0.1174563836087448,-0.11810323675799295,-0.09585451133680886,-0.07412794832407806,-0.057579814639459936,-0.044627524711020536,-0.034403290496117914,-0.02636636680740118,-0.020111469600678965,-0.01529491226555468,-0.008827423176088357,-0.005121220838627126,-0.0030039533876801802,-0.0017866027295895565,-0.0010786056834102935,-0.0003306545969730981,-0.00011952237006225905,-0.34015205393318443,-0.33064719042275426,-0.32985649066865885,-0.333685361152489,-0.3413121963422926,-0.3527915254437508,-0.36813741133187267,-0.34171659675229005,-0.30576371132568025,-0.2861676745752128,-0.27373903949595435,-0.26106988311570933,-0.24573125733172813,-0.2334118824065992,-0.2252920749023952,-0.22003066863222379,-0.2141341198140039,-0.2309707824771198,-0.20971027608690215,-0.20886200719210612,-0.2270533813922275,-0.22656899799970104,-0.22643548279869485
