,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,RHO,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,GRD,LR,LR,LR,LR,LR,LR,LR,LR,LR,LR,LR,LR,LR,LR
,B+1,B+3,C+2,C+4,N+3,N+5,O+4,O+6,F+5,F+7,Ne+0,Ne+6,Ne+8,Be+0,B+1,B+3,C+2,C+4,N+3,N+5,O+4,O+6,F+5,F+7,Ne+0,Ne+6,Ne+8,Be+0,B+1,B+3,C+2,C+4,N+3,N+5,O+4,O+6,F+5,F+7,Ne+0,Ne+6,Ne+8,Be+0
APFD,0.8772953116886663,0.4901019242387445,1.039155869484512,0.4589569793105967,1.2025759789952024,0.432693617734533,1.3628490977905283,0.4102413707259676,1.518291735887011,0.39090692185383275,1.0282337275971467,1.6669528081525595,0.3740157808403849,0.75582530441635,0.540237644908093,0.5117552666457112,0.6887767520061778,0.5839265813040369,0.890785588401725,0.6493105336937477,1.1446859149065003,0.709408922437142,1.4430101961805366,0.7653257315586415,1.0289913723880428,1.7807473188261964,0.817754319495549,0.4318356204537432,0.3922764079818686,0.358095817773094,0.5680622138535718,0.49484383180207875,0.7885721663080388,0.6459909143962228,1.0639500815077332,0.8104187319937589,1.4022173107345117,0.9872898494853227,1.3488712423456395,1.812968177887026,1.175738855435679,0.250481308375723
B1B95,0.7072944345709103,0.4210949011577404,0.9035095366946433,0.3893090192403997,1.0987701479082868,0.36383376298643355,1.2840390280802965,0.3427987465589775,1.456494055413942,0.3250997407934277,1.2158481772231373,1.61849635591851,0.30991027757670353,0.6316379567504204,0.6236044667478374,0.5350037470580257,0.7987985916648468,0.5941029963034854,1.0203284758421753,0.6478728896336112,1.2869570057268764,0.6976803770518205,1.59561383456279,0.7442643941672229,1.0345601975631227,1.9421067950801232,0.7881942367779801,0.4986107528926218,0.4859476060323372,0.43000512979951505,0.6889593393364174,0.57618513479669,0.9347274492892595,0.735690328559958,1.2330794710681545,0.9077584781442793,1.5966871106433327,1.0913708436544791,1.3965983089222502,2.0333288153575344,1.2859381018157083,0.3184780087251345
B3LYP,0.8379675179338472,0.5681775285966052,0.9234928653003462,0.5162055045783874,1.0652036089652643,0.47601392774283385,1.2235360867766578,0.4438297364603358,1.3847914945218938,0.41743305389652585,2.1227734985090967,1.5415238535396507,0.3952700634378391,0.9489689016235591,0.6427148621054856,0.608993557555778,0.7490725391705138,0.6730617345872556,0.9082707083000416,0.7315205606617085,1.1255759835132007,0.7857652446463825,1.3957495974451433,0.8365742509991033,1.5041021770973724,1.7121867361033782,0.8845550497177954,0.5673144712936314,0.4900107794445378,0.4412695613120053,0.6769850363902948,0.589190859630945,0.9018004686307696,0.7504419654690079,1.174860907594761,0.9244636015958615,1.5061112463466828,1.1099321167774538,1.5779425637384803,1.90596703514881,1.3064541915109804,0.3311830977224877
B3LYP*,0.8557299643724878,0.6314095400362506,0.9220827677289588,0.5742097648063739,1.0530119998417502,0.5299632492442311,1.205726764004774,0.49448888100610106,1.3641486458410983,0.46535100755599135,2.445838191667036,1.5194590984204353,0.4408527605193865,0.9907586849902327,0.6519452472817451,0.6528008719166751,0.7368262641512148,0.7231994118588698,0.8712973255567144,0.7874808725751371,1.0656198623256534,0.8470731864349477,1.3164727327399728,0.9028768578019684,1.7060961083808142,1.61698190159666,0.9555351916801207,0.5892659068451833,0.48603479843669456,0.447359344187105,0.6655076743138035,0.5979146120170106,0.8785060073539839,0.7622144532484368,1.1354565844919553,0.9396226083284234,1.4467914615694082,1.128795286983948,1.6688361936678213,1.8236623353102612,1.3293198799832031,0.33092183600591457
B3LYPV1R,0.8220241610006963,0.5665064862006595,0.914264360330096,0.5150292244205339,1.0595846034008445,0.4751376932689114,1.2198821738084942,0.44315025410701536,1.3822566213649075,0.4168898882157719,2.1086661570387917,1.5396747911835786,0.39482547104750465,0.9207565389911405,0.6427306644582869,0.6081829741631296,0.7496248629699299,0.6723275036488251,0.9091958028209357,0.7308502239517267,1.1266995461600873,0.785149710966196,1.3969487630886874,0.8360052744774973,1.5037631108656548,1.7133956347210317,0.8840263224018204,0.5667423257088378,0.490800206681784,0.44146997271420607,0.6779886416299105,0.5893713716263472,0.903033482681956,0.7506060290691708,1.1763175582698442,0.9246145532140295,1.5077710893889484,1.110071930187657,1.5781661141084884,1.9078033634731388,1.3065845416552822,0.33179938573250944
B3P86,0.8962481283898761,0.42289661291938,1.0551866585212386,0.39442274883299283,1.227698957724542,0.37295446475234706,1.3947236178913245,0.3557517137292564,1.5523818323398235,0.341458262567124,1.306391516005165,1.7017345747583763,0.3291977904352962,0.7964119735877841,0.5446619007733502,0.4874523485281521,0.7108746053913437,0.5552926842075471,0.9343158399806811,0.6190575827710607,1.2069386239738507,0.6792998792264331,1.521116530742206,0.7363899567369783,1.1507701005233735,1.8718771287166887,0.7906623031887966,0.4328726795742293,0.4111327409023857,0.3750328056623455,0.6004930876193594,0.5192917880558998,0.8390556014373781,0.6804383473004445,1.1360949794903248,0.8572909158284154,1.4990174758468717,1.0482283799858088,1.4301745570106963,1.9362015452971733,1.2523716500922504,0.26168878623570396
B3PW91,0.8455632576316996,0.4703060716343032,1.0112382052441966,0.4415745801033004,1.1796333325683805,0.4171160481188688,1.3438558725818737,0.39606208172675805,1.5015095809837748,0.3778311935179679,1.2529157839940854,1.651938352041993,0.3618395869039674,0.7199577965144158,0.5490472192805842,0.5157731509539509,0.6929113176163911,0.5866404749324635,0.8879080558077939,0.6509395553048625,1.1339297170761238,0.7101164192385787,1.425056444156873,0.7652226888829825,1.2281132577549478,1.756371203563963,0.8169283496150794,0.442720781629621,0.41332784273949386,0.379779098270036,0.5904953472420305,0.5202397648695207,0.8095246082315228,0.6751186855010898,1.0804137903494342,0.8433949065339769,1.4116905596527427,1.0238655974961761,1.4484950338603393,1.8135144853763916,1.2159053959053367,0.26849630999019525
B97-1,0.8388821121848145,0.4427555590040692,1.029730506748847,0.40934411825182443,1.2169835121675114,0.38256228547439514,1.3950155536518996,0.3604804668836056,1.5633300270458401,0.34191708739009397,1.1328764095169215,1.7211240082291888,0.3260157771026362,0.7063983791557359,0.6038703652757347,0.505367977082288,0.7757833583183777,0.5618312579955764,1.0041496075263283,0.61336341079287,1.282957747235059,0.6611425176030944,1.6036267058290723,0.7060059958962382,0.9085473783553398,1.9619027757263718,0.7483688476327759,0.4838727650072316,0.43442924472157185,0.38031324219402646,0.6209624652843272,0.5117994841247658,0.8558393929059672,0.655429301337665,1.148943441185992,0.8102292343164534,1.5080232954288992,0.9758610937908027,1.2566113307728295,1.942481126984757,1.1515152573010616,0.2851641936659787
B97-2,1.024542926330191,0.26723634700982146,1.2361591294842817,0.2452564665252491,1.4273504510985615,0.22797395543167728,1.6005886224946853,0.21398289374286866,1.7614891973068725,0.20212330242646714,0.9554346932840694,1.9116411732388376,0.1920937964043084,0.8298964730999605,0.4845563654818534,0.2890410737433987,0.7042621489196611,0.3151746654930069,0.973404311248992,0.33921087691528723,1.2855993739379676,0.3614808191709371,1.6347076570759833,0.3819112621255068,0.7227370080980414,2.017746527393641,0.40131030918086774,0.32722942522984627,0.2776123783604544,0.23379955093690621,0.41622493230770335,0.3125438320826191,0.6079922312975495,0.39703275839756924,0.863977119746753,0.48650769870363064,1.1899483300278098,0.5785732840393267,0.7671572178418243,1.5962847036051906,0.675329936706439,0.17923504954627495
B97-3,0.7428093431472086,0.40520748060309403,0.9064344502231229,0.37912617395764797,1.0930366677789105,0.3576546137921703,1.282007012947605,0.33888376594621467,1.4586268753011165,0.3224225317364962,0.729820630333375,1.6239211178172483,0.30790517795970973,0.6186532458768709,0.6013544809540184,0.5102464608965918,0.7495875386921728,0.5772465321947666,0.9549398603057023,0.6349720500520548,1.2110838255848728,0.6857610422087133,1.5097246998572587,0.7326307416219655,0.7670163773680939,1.8469704104064821,0.7762525767012385,0.4970973915675505,0.41442451292407056,0.38634328970511256,0.5995105366799163,0.5296549095442151,0.8298717239127946,0.6781031488417855,1.1137389704026142,0.8318678223410373,1.4606680695102898,0.9970374655385709,1.1194003900811649,1.8797005277547323,1.1707778545356398,0.2685555605368755
B97-K,0.8455346005128092,0.6019897211688281,0.9936233480527432,0.5709192789184856,1.1431928064749202,0.5435013057168584,1.291873786763713,0.5193156543820376,1.4407081467488048,0.49803867966972776,1.1070354941104408,1.585515698318778,0.4790708616315453,0.7512158140929958,0.9130667398830181,0.7935101272231653,1.1200443691347304,0.9071930928967303,1.3597209888882045,1.0106495652385181,1.6336672951855296,1.1064122733606907,1.9408279005547813,1.1953842543380664,1.2448781232123889,2.281506440694428,1.2790830942063938,0.7315545084090425,0.687804006631699,0.607339499479304,0.9931863981755329,0.8392818011629173,1.356522178204738,1.0963527366526895,1.7821804416841174,1.376722549972839,2.2751178967113703,1.6784921657301344,2.0835673411908906,2.842566060090617,2.0004467780982824,0.43728669296231465
BC,1.148118011198363,0.11434744068861757,1.334126650446191,0.0873639781215772,1.508240329392897,0.06957608726525745,1.6735785681324664,0.05718422000810068,1.8277681823520666,0.04806100301254286,3.440766622716791,1.9730399367974625,0.041147636422721054,0.9390596021703352,0.5506582554809277,0.11148875064948323,0.7913210861047983,0.10395144254569202,1.0734515303696304,0.09762321080699937,1.3941702583024194,0.0923926011584758,1.7501571943959142,0.08781804947390354,1.4161137468190566,2.13778679718146,0.0838659484244597,0.3545422655973577,0.17968439420605142,0.05589040023564371,0.31603203810710756,0.062196705056104334,0.5113260343375431,0.06789794099400448,0.7758902125714138,0.07313234136461907,1.1176739559013817,0.07797201691974624,0.49913298131815487,1.5414290859654904,0.08251227230239405,0.08881848453668932
BHHLYP,0.9097300660542578,0.34736815272498117,1.052733634140049,0.31997016270761286,1.2118652651327027,0.2977461273128566,1.3732014511776574,0.27941357444644965,1.5317469275257747,0.26411408299435,0.6199101259201638,1.6839194772458104,0.2510889750949856,0.853487918320859,0.41731457275336287,0.35349754619576085,0.5651482486166345,0.3974704776958247,0.7755551782517273,0.4372117855850077,1.0405088669660398,0.47381760589029837,1.350708208717262,0.5079668058294429,0.7417503378849681,1.699923125388609,0.5400845062819724,0.3278873949557841,0.28781364278029054,0.2419120337521318,0.4205526634665005,0.3278111355165655,0.5975419103710294,0.42181338174074473,0.831786252195354,0.5236195668253473,1.1336347550691193,0.6323584865855467,0.897672620333505,1.5121516963945112,0.7477947161147708,0.18497320323077474
BLYP,0.8916383525135892,0.7088050934495687,0.9016454817938195,0.6359794325115729,1.0081622523782916,0.5810849489623006,1.151285671834445,0.5379818821442233,1.3069444326897517,0.5031400218306313,3.4583043553272437,1.462373321645776,0.47424669642195266,1.144474651415646,0.8853824706561539,0.8142958165275052,1.0020573022703843,0.8913222561799014,1.1598499082563045,0.961803919710271,1.3679931178967817,1.02744794666565,1.6260205432270276,1.0890529500465476,2.0498774370327544,1.930490301629823,1.1473726183249133,0.7888326975010006,0.6869836023877404,0.6221567316038344,0.9400703108887133,0.8268477982940383,1.2353972016055037,1.0495868293690636,1.580870699775561,1.2896284130404936,1.9842127008552426,1.5452339208299042,2.1161510326086774,2.4545902504985495,1.8158315881396192,0.46859630101324246
BMK,0.6649954051781822,0.5070966339858325,0.7552639759570762,0.4864838214325463,0.8695163434942499,0.46923511328716305,1.019642697491171,0.45320590707878716,1.1791179146536408,0.43730739015493997,1.6973788261190572,1.3385165468395717,0.4223471460801943,0.7464728834531633,0.8797250947280482,0.7880973206663744,1.0298361609607363,0.9026409112123825,1.1981223770372216,1.0103240168185963,1.399358111348104,1.1118752788232353,1.6378244263002306,1.2048327549622817,1.611137774274903,1.9136030975863247,1.292135931041278,0.732833512948944,0.9163101481500083,0.8136892000564121,1.2321135114080248,1.105773414001457,1.6029077694994183,1.451835223840259,2.0324952200645914,1.8355894959391412,2.5301578409830636,2.25655763781442,3.069092047175436,3.0896765869567036,2.7053901418185156,0.603104100006578
BOP,0.7253417284165794,0.621959716247635,0.8509793845778428,0.572082090342541,1.0188111546046554,0.5323704688491583,1.1923546623909702,0.49975726918350205,1.3608816868165012,0.47242839799679054,2.908701755406932,1.521392155882234,0.4490806420035628,0.7899682812615253,0.8170660231111705,0.7559248870160841,0.9543218999302538,0.8379486924102499,1.133306552033513,0.912903276839058,1.3596397913995144,0.9823613029274739,1.6316066570988197,1.0473093609142539,1.9228078875722487,1.9462375058364896,1.1085085087283781,0.7050044540785754,0.6535504055405355,0.5978686895986829,0.9025466371582835,0.7996092215433525,1.1950972291107438,1.0202157718876528,1.5386602942353538,1.2584711426419524,1.9404460253378337,1.5129327570888744,2.068346181824652,2.4097128549294253,1.7827289052849948,0.44159394011337444
